pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
2664,26586,17368,-328,-4150,-541,-45,42,13299,939,-14,7,13393,847,-1251,2782892,166,45,49,797
2674,26595,17324,-298,-4106,-534,-43,51,13371,981,-15,7,13391,851,-1231,2792034,165,59,63,729
2684,26605,17364,-306,-4056,-537,-43,50,13289,982,-14,7,13383,856,-1194,2800497,165,118,55,552
2694,26615,17336,-322,-4142,-546,-52,47,13368,1010,-16,7,13386,861,-1189,2807326,165,105,116,613
2704,26626,17316,-274,-4130,-539,-44,44,13397,929,-17,7,13387,862,-1192,2814096,166,99,128,643
2714,26636,17374,-260,-4144,-543,-44,42,13413,846,-17,7,13388,861,-1200,2821270,166,92,128,672
2724,26646,17414,-232,-4058,-539,-43,40,13335,819,-16,7,13380,857,-1173,2829094,166,153,42,432
2734,26656,17338,-232,-4178,-539,-45,47,13414,792,-17,7,13385,854,-1196,2835426,166,113,37,530
2744,26666,17306,-252,-4178,-534,-50,48,13497,802,-18,7,13392,853,-1215,2843230,166,69,53,643
2754,26676,17354,-266,-4134,-539,-51,47,13425,841,-17,7,13393,853,-1215,2852069,166,67,54,646
2764,26685,17364,-296,-4116,-544,-42,45,13372,905,-17,7,13391,856,-1200,2861065,169,80,65,593
2773,26695,17318,-268,-4162,-542,-42,47,13451,881,-18,7,13395,857,-1211,2869389,165,52,85,672
2783,26705,17354,-250,-4172,-540,-45,41,13505,817,-19,7,13399,855,-1230,2878389,165,25,94,768
2793,26715,17338,-254,-4116,-535,-51,43,13424,817,-18,7,13398,854,-1235,2888185,165,35,84,765
2803,26725,17374,-330,-4136,-535,-43,42,13412,900,-17,7,13398,860,-1199,2898278,165,36,110,671
2813,26735,17342,-284,-4136,-536,-47,43,13423,984,-17,7,13399,861,-1192,2907123,165,32,120,660
2823,26745,17364,-278,-4154,-537,-32,45,13449,904,-17,7,13400,862,-1194,2915809,165,20,135,691
2833,26755,17372,-282,-4142,-537,-43,42,13366,904,-16,7,13400,863,-1188,2924726,165,17,141,678
2843,26765,17376,-276,-4108,-536,-39,51,13287,882,-15,7,13397,865,-1171,2933462,165,38,123,580
2853,26775,17334,-236,-4058,-543,-36,42,13230,819,-14,7,13390,861,-1156,2941280,165,88,59,417
2863,26785,17358,-252,-4098,-539,-40,42,13310,804,-15,7,13387,860,-1149,2948439,165,111,29,342
2873,26795,17366,-292,-4102,-532,-38,43,13297,888,-15,7,13384,862,-1137,2955536,165,132,35,292
2883,26805,17336,-228,-4108,-544,-41,47,13315,805,-15,7,13382,858,-1135,2961932,165,143,-12,218
2893,26815,17352,-294,-4190,-548,-41,46,13389,844,-17,7,13387,861,-1148,2968667,165,102,37,348
2903,26825,17398,-278,-4112,-545,-43,40,13315,881,-16,7,13385,861,-1139,2976431,165,121,31,294
2913,26835,17316,-290,-4130,-535,-39,42,13388,920,-17,7,13386,863,-1139,2983530,165,114,55,328
2923,26845,17360,-226,-4164,-542,-41,46,13427,845,-18,7,13389,860,-1159,2991036,165,93,39,391
2933,26855,17338,-254,-4130,-541,-37,44,13368,786,-17,7,13389,858,-1163,2999731,165,91,31,398
2943,26865,17352,-212,-4140,-545,-32,42,13403,710,-18,7,13389,853,-1182,3008864,165,85,-1,425
2953,26875,17354,-252,-4152,-541,-43,47,13442,784,-19,7,13391,852,-1186,3018956,165,71,-7,442
2963,26885,17350,-236,-4182,-543,-44,41,13522,764,-20,7,13396,849,-1195,3029303,165,37,-19,480
2973,26895,17330,-308,-4124,-538,-41,38,13479,836,-19,7,13395,853,-1171,3040072,165,38,-3,414
2983,26905,17370,-316,-4094,-535,-46,38,13415,888,-18,7,13392,857,-1145,3049937,165,65,9,320
2993,26915,17352,-306,-4144,-528,-37,44,13429,971,-18,7,13393,861,-1131,3058505,166,57,34,310
3003,26924,17360,-294,-4038,-533,-38,44,13347,965,-16,7,13383,863,-1094,3066498,165,117,3,103
3012,26934,17372,-298,-4086,-528,-37,39,13265,959,-14,7,13379,866,-1074,3072096,165,147,2,14
3023,26944,17362,-254,-4090,-533,-39,46,13259,876,-13,7,13375,865,-1055,3076175,165,171,-38,-113
3033,26954,17326,-228,-4104,-540,-40,46,13295,798,-14,7,13373,861,-1042,3079100,165,179,-95,-232
3043,26965,17362,-264,-4202,-532,-44,55,13378,812,-15,7,13380,862,-1058,3081636,166,134,-71,-114
3053,26975,17382,-260,-4142,-543,-41,45,13442,867,-16,7,13381,861,-1060,3086278,165,130,-76,-111
3063,26985,17346,-240,-4080,-540,-41,44,13365,832,-15,7,13376,858,-1054,3091168,165,159,-116,-199
3074,26995,17338,-230,-4150,-533,-41,36,13427,771,-15,7,13379,854,-1052,3096074,165,141,-148,-228
3084,27005,17340,-236,-4162,-538,-48,39,13511,755,-16,7,13383,851,-1050,3101285,165,116,-172,-244
3094,27016,17402,-238,-4176,-538,-44,45,13433,785,-15,7,13386,849,-1049,3107065,165,95,-194,-258
3104,27026,17382,-246,-4164,-539,-41,47,13516,791,-16,7,13388,847,-1047,3112818,165,78,-209,-269
3115,27036,17328,-232,-4090,-539,-41,44,13434,775,-15,7,13385,844,-1069,3118354,165,101,-219,-220
3125,27046,17354,-278,-4158,-543,-48,39,13462,857,-16,7,13388,845,-1055,3126361,165,83,-217,-256
3135,27057,17374,-250,-4102,-538,-42,50,13382,833,-15,7,13385,844,-1071,3133413,166,104,-216,-215
3145,27067,17336,-274,-4114,-540,-45,45,13333,905,-14,7,13384,845,-1073,3141913,165,111,-205,-200
3156,27077,17362,-306,-4172,-533,-37,49,13411,939,-15,7,13387,850,-1052,3150912,165,86,-184,-228
3166,27087,17356,-280,-4110,-534,-40,43,13334,905,-13,7,13385,851,-1051,3158490,165,99,-174,-227
3176,27097,17358,-260,-4104,-537,-44,42,13298,826,-13,7,13383,851,-1055,3166303,165,115,-177,-226
3186,27108,17376,-278,-4074,-545,-48,41,13226,872,-12,7,13378,851,-1063,3174876,165,152,-166,-213
3197,27118,17326,-262,-4126,-540,-37,45,13309,857,-13,7,13378,851,-1063,3184085,165,149,-169,-216
3207,27128,17348,-260,-4186,-539,-31,48,13393,850,-15,7,13383,851,-1056,3193537,165,113,-172,-216
3217,27139,17352,-236,-4102,-535,-43,42,13332,790,-14,7,13380,848,-1064,3202702,165,129,-192,-221
3227,27149,17372,-300,-4096,-535,-42,51,13301,871,-13,7,13377,852,-1070,3212666,165,151,-160,-181
3238,27159,17382,-286,-4106,-533,-48,51,13281,957,-12,7,13375,855,-1073,3223144,165,168,-143,-160
3248,27169,17366,-242,-4042,-542,-43,49,13220,897,-12,7,13367,853,-1073,3233904,165,219,-176,-235
3258,27180,17354,-246,-4176,-540,-44,45,13301,869,-13,7,13372,851,-1059,3244792,167,187,-202,-291
3268,27190,17328,-246,-4120,-542,-45,45,13360,806,-14,7,13372,849,-1054,3254967,165,186,-223,-331
3279,27200,17370,-254,-4228,-548,-37,42,13444,808,-16,7,13380,848,-1029,3265168,165,129,-247,-404
3289,27210,17360,-216,-4092,-541,-39,45,13372,762,-15,7,13377,843,-1046,3273679,165,151,-274,-393
3299,27221,17290,-224,-4220,-543,-43,43,13457,752,-17,7,13387,839,-996,3283537,166,83,-347,-595
3309,27231,17310,-262,-4140,-536,-41,45,13451,838,-16,7,13389,840,-983,3289182,165,70,-357,-639
3319,27241,17346,-234,-4106,-538,-41,50,13380,793,-15,7,13387,838,-1009,3294067,165,85,-354,-557
3329,27251,17378,-270,-4152,-537,-43,54,13433,860,-16,7,13388,839,-996,3302129,165,75,-360,-601
3339,27261,17348,-276,-4146,-540,-48,45,13458,942,-17,7,13390,840,-979,3309061,165,65,-363,-654
3350,27271,17308,-320,-4158,-539,-45,44,13501,1017,-17,7,13394,846,-927,3314527,165,40,-362,-804
3360,27281,17400,-322,-4040,-538,-29,45,13416,1020,-16,7,13384,851,-924,3315148,165,97,-330,-814
3370,27292,17398,-304,-4142,-537,-44,39,13376,945,-15,7,13384,854,-914,3316428,166,96,-310,-819
3380,27302,17336,-298,-4096,-542,-42,46,13293,958,-14,7,13382,858,-905,3316302,166,113,-297,-847
3390,27312,17348,-308,-4078,-542,-44,47,13216,996,-13,7,13377,862,-891,3315787,165,140,-283,-895
3400,27322,17344,-294,-4140,-535,-41,44,13298,976,-14,7,13379,864,-896,3314216,165,132,-254,-836
3411,27332,17382,-254,-4106,-536,-41,50,13294,890,-14,7,13376,863,-885,3314538,169,146,-281,-911
3421,27342,17312,-262,-4184,-537,-47,45,13377,877,-15,7,13383,863,-908,3313562,165,110,-253,-777
3431,27353,17364,-246,-4226,-537,-36,42,13458,853,-16,7,13390,861,-942,3316865,166,62,-224,-600
3441,27363,17336,-208,-4170,-538,-42,43,13487,773,-17,7,13394,855,-983,3323716,166,41,-223,-446
3451,27373,17330,-212,-4150,-536,-42,39,13468,688,-16,7,13396,850,-1021,3333989,165,30,-224,-317
3461,27383,17348,-214,-4212,-540,-43,42,13553,687,-17,7,13404,845,-1042,3346212,165,-11,-232,-229
3472,27393,17342,-184,-4160,-543,-39,45,13505,615,-17,7,13406,837,-1115,3358975,165,-22,-215,33
3482,27403,17336,-206,-4130,-528,-41,51,13429,649,-15,7,13406,833,-1179,3370587,165,-17,-192,266
3492,27413,17366,-208,-4196,-530,-41,43,13512,658,-15,7,13411,828,-1184,3378511,165,-47,-219,273
3502,27424,17354,-230,-4096,-531,-41,43,13432,686,-14,7,13407,826,-1265,3385935,166,-19,-161,583
3512,27434,17382,-264,-4060,-535,-40,42,13358,727,-13,7,13400,826,-1352,3384405,165,29,-77,925
3522,27444,17380,-290,-4072,-528,-37,41,13304,791,-11,7,13393,829,-1400,3368634,165,68,-11,1128
3532,27454,17338,-270,-4084,-534,-42,43,13257,863,-10,7,13389,830,-1436,3343364,165,94,30,1272
3542,27464,17280,-266,-4116,-539,-37,40,13340,859,-11,7,13389,830,-1432,3310092,165,93,31,1257
3552,27474,17358,-302,-4004,-540,-37,43,13260,885,-10,7,13377,834,-1516,3283139,165,166,135,1593
3562,27484,17346,-280,-4120,-540,-46,39,13344,897,-11,7,13377,836,-1524,3238482,165,170,157,1636
3573,27494,17370,-318,-4132,-540,-44,43,13368,979,-12,7,13377,841,-1533,3197570,165,171,208,1719
3583,27504,17356,-324,-4202,-534,-40,45,13450,1000,-13,7,13383,846,-1519,3158554,165,133,246,1739
3593,27515,17356,-334,-4152,-540,-47,44,13455,1087,-13,7,13386,853,-1510,3126427,165,122,289,1760
3604,27525,17340,-322,-4124,-541,-40,48,13384,1040,-12,7,13385,858,-1499,3098955,165,124,319,1754
3614,27535,17342,-312,-4180,-539,-44,49,13467,1022,-14,7,13390,863,-1511,3076999,165,98,368,1859
3624,27545,17298,-294,-4246,-541,-47,41,13550,1002,-15,7,13402,865,-1565,3054194,165,36,454,2159
3634,27556,17368,-288,-4216,-542,-46,39,13616,947,-17,7,13409,866,-1594,3024597,166,1,503,2324
3644,27566,17328,-268,-4174,-532,-39,45,13562,883,-16,7,13413,866,-1622,2989808,165,-18,534,2460
3654,27576,17374,-256,-4180,-538,-44,40,13521,808,-15,7,13417,865,-1660,2953971,165,-34,564,2617
3664,27586,17360,-206,-4142,-547,-44,47,13473,738,-15,7,13417,859,-1737,2912470,165,-30,594,2884
3674,27596,17314,-190,-4140,-538,-46,48,13456,653,-15,7,13418,852,-1830,2854457,165,-30,630,3216
3685,27606,17312,-272,-4072,-529,-41,47,13396,714,-13,7,13413,853,-1819,2776284,165,-1,617,3144
3695,27617,17346,-224,-4118,-532,-41,47,13313,725,-11,7,13411,850,-1856,2713112,166,9,621,3253
3705,27627,17368,-236,-4100,-537,-39,50,13255,786,-11,7,13407,848,-1883,2648909,166,30,621,3318
3715,27637,17358,-196,-4050,-550,-32,47,13201,719,-11,7,13399,841,-1937,2584594,166,76,615,3445
3725,27647,17368,-204,-4070,-538,-31,43,13183,635,-10,7,13392,836,-1978,2515966,165,110,607,3539
3735,27657,17366,-228,-4094,-541,-40,39,13238,699,-11,7,13388,833,-2004,2446226,165,130,603,3595
3746,27667,17376,-238,-4106,-547,-40,38,13294,762,-12,7,13386,830,-2022,2380121,165,145,602,3634
3756,27677,17328,-254,-4048,-543,-46,43,13215,792,-11,7,13379,829,-2066,2314717,165,186,632,3771
3766,27687,17350,-232,-4112,-535,-46,43,13293,761,-12,7,13378,827,-2070,2250269,165,193,614,3753
3776,27698,17366,-298,-4122,-537,-43,47,13318,843,-12,7,13377,831,-2086,2194038,166,198,654,3836
3786,27708,17376,-302,-4100,-535,-46,41,13291,925,-12,7,13375,834,-2112,2141773,165,215,703,3954
3796,27718,17376,-288,-4130,-537,-39,47,13375,924,-13,7,13375,837,-2123,2091367,165,217,730,4009
3807,27728,17330,-300,-4136,-536,-42,43,13440,979,-14,7,13376,841,-2133,2043150,165,211,766,4074
3817,27738,17356,-262,-4194,-543,-33,43,13501,920,-15,7,13381,840,-2123,2000648,165,179,761,4049
3827,27749,17376,-276,-4186,-540,-44,39,13567,866,-16,7,13386,841,-2118,1965023,166,155,767,4048
3837,27759,17398,-270,-4130,-544,-39,36,13483,865,-15,7,13385,841,-2122,1934221,165,160,772,4053
3847,27769,17368,-302,-4158,-540,-39,42,13467,949,-15,7,13387,844,-2121,1905677,165,149,797,4076
3858,27779,17332,-282,-4140,-539,-48,54,13415,882,-14,7,13388,847,-2123,1879240,165,142,810,4090
3868,27789,17352,-272,-4076,-541,-42,38,13331,878,-13,7,13384,847,-2122,1855679,165,167,807,4062
3878,27799,17312,-266,-4082,-544,-40,41,13251,851,-12,7,13380,847,-2123,1833890,165,185,804,4041
3888,27810,17354,-236,-4132,-543,-44,42,13322,804,-14,7,13380,844,-2122,1815538,167,183,783,4011
3898,27820,17306,-276,-4132,-540,-41,42,13388,857,-15,7,13382,845,-2126,1798360,165,176,795,4031
3908,27830,17306,-276,-4090,-532,-34,48,13307,885,-13,7,13379,847,-2128,1782588,165,189,801,4030
3918,27840,17352,-266,-4154,-538,-42,48,13390,869,-14,7,13381,848,-2131,1769343,165,177,806,4046
3929,27850,17346,-282,-4144,-542,-43,45,13457,922,-16,7,13383,849,-2136,1757161,165,169,821,4071
3939,27861,17330,-266,-4168,-544,-37,45,13516,861,-17,7,13386,849,-2142,1745895,166,149,829,4102
3949,27871,17360,-256,-4102,-542,-40,40,13433,846,-16,7,13384,848,-2142,1735693,165,162,819,4077
3959,27881,17344,-302,-4126,-531,-39,39,13400,925,-15,7,13383,851,-2143,1726554,165,163,842,4098
3970,27891,17382,-260,-4140,-537,-37,36,13396,839,-15,7,13383,850,-2146,1718880,165,161,840,4099
3980,27901,17320,-246,-4090,-535,-40,35,13318,805,-13,7,13380,848,-2144,1711188,165,175,822,4060
3990,27911,17326,-240,-4074,-538,-39,38,13239,774,-12,7,13376,845,-2141,1704628,165,196,797,4005
4000,27922,17308,-252,-4086,-538,-49,39,13304,829,-12,7,13374,844,-2140,1699052,166,209,785,3976
4010,27932,17380,-238,-4156,-544,-37,38,13380,793,-14,7,13375,841,-2139,1695077,165,198,767,3950
4020,27942,17334,-270,-4118,-542,-35,42,13361,877,-14,7,13374,842,-2142,1691504,165,200,773,3959
4031,27952,17330,-256,-4190,-535,-35,45,13442,858,-15,7,13380,841,-2141,1688503,165,169,772,3966
4041,27962,17328,-272,-4134,-536,-43,42,13372,905,-13,7,13381,842,-2143,1686081,165,164,779,3976
4051,27973,17382,-268,-4166,-547,-45,47,13449,871,-15,7,13384,843,-2146,1684538,166,151,784,3986
4061,27983,17344,-304,-4114,-549,-41,45,13389,932,-15,7,13383,846,-2145,1683134,169,157,806,3994
4071,27993,17320,-312,-4144,-539,-37,43,13447,995,-16,7,13385,851,-2146,1682216,165,147,837,4029
4082,28003,17366,-256,-4038,-538,-39,48,13370,958,-15,7,13376,850,-2133,1681838,165,187,808,3926
4092,28013,17396,-268,-4146,-538,-39,40,13398,877,-15,7,13377,850,-2136,1682764,165,183,812,3937
4102,28023,17314,-308,-4092,-548,-39,42,13341,941,-15,7,13374,854,-2138,1683504,165,195,836,3951
4112,28034,17354,-288,-4178,-539,-37,39,13424,934,-16,7,13378,856,-2154,1684814,165,174,866,4036
4122,28044,17368,-290,-4096,-542,-45,38,13340,932,-15,7,13375,857,-2147,1685790,165,189,869,4003
4132,28054,17338,-274,-4098,-540,-45,46,13286,866,-14,7,13373,858,-2143,1687280,165,199,865,3971
4143,28064,17332,-260,-4076,-536,-43,44,13212,824,-13,7,13369,858,-2130,1689247,165,218,842,3891
4153,28074,17370,-214,-4124,-535,-45,48,13274,765,-14,7,13369,853,-2120,1692108,165,218,799,3808
4163,28085,17406,-264,-4114,-537,-39,48,13298,848,-14,7,13367,853,-2117,1695614,166,227,791,3781
4173,28095,17358,-240,-4120,-536,-42,46,13347,777,-15,7,13367,851,-2112,1699290,165,228,769,3735
4183,28105,17368,-228,-4174,-541,-49,39,13429,754,-16,7,13371,848,-2110,1703342,165,209,747,3711
4194,28115,17380,-270,-4114,-546,-42,42,13368,814,-15,7,13370,848,-2113,1707623,165,216,749,3709
4204,28125,17356,-282,-4216,-542,-41,43,13449,839,-17,7,13377,849,-2123,1712003,165,179,773,3777
4214,28136,17352,-256,-4168,-535,-36,53,13529,815,-18,7,13380,849,-2128,1716280,166,162,774,3797
4224,28146,17360,-254,-4164,-541,-44,47,13445,814,-17,7,13384,848,-2134,1720588,165,149,773,3813
4234,28156,17316,-260,-4106,-549,-53,47,13363,832,-16,7,13383,848,-2137,1724837,165,155,769,3805
4244,28166,17358,-266,-4078,-546,-45,48,13280,845,-16,7,13379,848,-2137,1729256,165,176,764,3781
4255,28176,17334,-278,-4156,-537,-45,44,13362,865,-17,7,13382,850,-2141,1733829,165,163,776,3805
4265,28186,17326,-286,-4078,-537,-44,46,13285,901,-16,7,13378,852,-2138,1738433,165,181,781,3786
4275,28197,17358,-264,-4118,-530,-43,43,13349,844,-16,7,13377,852,-2139,1743291,166,185,779,3778
4285,28207,17366,-296,-4076,-543,-44,46,13281,896,-15,7,13373,855,-2137,1748259,165,207,788,3762
4295,28217,17388,-252,-4130,-536,-42,40,13338,832,-16,7,13373,853,-2136,1753424,165,208,777,3742
4306,28227,17420,-208,-4166,-541,-48,46,13386,761,-17,7,13375,848,-2133,1758749,165,198,742,3693
4316,28237,17342,-286,-4032,-539,-50,43,13311,801,-16,7,13367,850,-2135,1764173,165,237,748,3680
4326,28248,17304,-300,-4102,-543,-46,42,13324,887,-16,7,13367,853,-2148,1769619,166,242,778,3739
4336,28258,17316,-216,-4082,-548,-48,40,13299,804,-16,7,13364,848,-2130,1774922,165,254,728,3619
4346,28268,17350,-244,-4106,-550,-46,46,13351,735,-18,7,13363,847,-2125,1780689,165,259,708,3571
4356,28278,17356,-204,-4160,-538,-38,42,13422,690,-19,7,13366,841,-2104,1786625,165,243,655,3454
4367,28288,17316,-264,-4160,-534,-48,50,13464,766,-19,7,13370,842,-2100,1792865,165,224,655,3448
4377,28298,17342,-264,-4150,-543,-38,33,13457,851,-19,7,13372,841,-2099,1799194,165,213,655,3445
4387,28309,17344,-264,-4142,-540,-46,34,13374,840,-17,7,13374,841,-2099,1805576,166,206,656,3444
4397,28319,17350,-260,-4104,-539,-46,44,13290,834,-16,7,13373,840,-2103,1811998,165,214,655,3446
4407,28329,17376,-288,-4052,-540,-36,47,13215,875,-15,7,13366,843,-2118,1818431,165,246,676,3487
4417,28339,17336,-308,-4098,-538,-40,38,13265,944,-16,7,13363,847,-2135,1824778,165,256,714,3567
4428,28349,17348,-250,-4054,-536,-44,42,13212,877,-15,7,13358,845,-2129,1830988,165,282,695,3511
4438,28360,17360,-252,-4088,-538,-45,42,13254,802,-15,7,13355,844,-2125,1837302,167,294,681,3472
4448,28370,17302,-272,-4116,-541,-39,46,13327,845,-17,7,13355,845,-2133,1843679,165,291,692,3501
4458,28380,17342,-244,-4142,-541,-39,36,13400,802,-18,7,13357,843,-2126,1850051,165,281,675,3461
4468,28390,17320,-252,-4094,-538,-42,39,13316,809,-16,7,13355,842,-2124,1856542,165,288,665,3435
4479,28400,17336,-276,-4114,-542,-48,38,13350,888,-17,7,13356,842,-2133,1863084,165,290,679,3469
4489,28410,17356,-252,-4092,-536,-41,45,13288,830,-16,7,13353,842,-2130,1869605,165,300,667,3439
4499,28421,17298,-242,-4084,-534,-48,49,13281,744,-16,7,13351,840,-2122,1876167,166,308,646,3385
4509,28431,17362,-210,-4170,-536,-45,42,13362,718,-16,7,13356,836,-2092,1882806,165,288,592,3243
4519,28441,17324,-256,-4106,-543,-38,43,13339,802,-16,7,13355,835,-2093,1889492,165,290,589,3237
4530,28451,17400,-270,-4216,-537,-36,43,13420,820,-17,7,13361,836,-2083,1896205,165,259,587,3216
4540,28461,17320,-306,-4162,-536,-40,44,13462,895,-18,7,13365,840,-2089,1902901,165,242,619,3269
4550,28472,17360,-290,-4110,-533,-40,41,13380,915,-16,7,13364,842,-2096,1909662,166,248,638,3302
4560,28482,17360,-296,-4134,-529,-42,43,13413,995,-16,7,13364,845,-2103,1916472,165,245,661,3345
4570,28492,17356,-242,-4162,-534,-41,46,13440,914,-16,7,13368,844,-2103,1923326,165,230,651,3339
4581,28502,17368,-292,-4110,-545,-38,48,13356,929,-15,7,13366,846,-2108,1930205,165,237,667,3358
4591,28512,17354,-294,-4184,-542,-35,41,13440,935,-17,7,13370,849,-2118,1937107,165,216,693,3419
4601,28522,17334,-258,-4112,-536,-40,37,13383,871,-15,7,13369,848,-2119,1944041,165,219,689,3409
4611,28533,17358,-270,-4154,-543,-47,46,13467,866,-17,7,13372,848,-2124,1950998,166,209,697,3432
4621,28543,17360,-270,-4206,-534,-42,41,13551,866,-18,7,13379,849,-2136,1957976,165,181,713,3492
4631,28553,17340,-312,-4110,-534,-39,41,13480,911,-16,7,13377,853,-2124,1964948,165,186,725,3462
4642,28563,17328,-254,-4130,-533,-40,42,13427,844,-15,7,13378,852,-2130,1971953,165,183,723,3475
4652,28573,17376,-280,-4130,-542,-45,39,13365,902,-14,7,13378,853,-2129,1978983,165,184,727,3468
4662,28584,17382,-284,-4100,-543,-49,35,13282,909,-13,7,13376,853,-2119,1986034,166,195,724,3425
4672,28594,17344,-252,-4142,-537,-40,46,13352,862,-14,7,13377,852,-2128,1993082,165,189,724,3447
4682,28604,17292,-280,-4106,-548,-43,50,13363,949,-15,7,13377,854,-2126,2000172,165,191,728,3438
4693,28614,17356,-304,-4102,-541,-41,45,13284,982,-14,7,13374,858,-2116,2007273,165,200,735,3405
4703,28624,17330,-234,-4022,-542,-45,54,13225,921,-14,7,13366,855,-2085,2014328,165,235,682,3237
4713,28635,17388,-260,-4154,-534,-37,52,13302,889,-15,7,13367,855,-2091,2021070,169,227,683,3257
4723,28645,17372,-288,-4220,-532,-37,44,13385,897,-16,7,13374,857,-2117,2027923,165,197,720,3378
4733,28655,17376,-278,-4088,-532,-38,39,13301,894,-14,7,13370,858,-2105,2035044,165,212,711,3324
4743,28665,17376,-312,-4096,-534,-44,45,13272,976,-13,7,13368,862,-2096,2042076,165,224,722,3300
4754,28675,17360,-246,-4078,-538,-40,46,13248,893,-12,7,13363,860,-2077,2048994,165,239,689,3199
4764,28685,17354,-230,-4164,-539,-41,44,13320,848,-14,7,13367,857,-2086,2055620,165,225,679,3215
4774,28696,17384,-246,-4140,-547,-33,41,13386,795,-15,7,13367,855,-2089,2062444,166,221,670,3208
4784,28706,17354,-278,-4214,-543,-37,42,13464,824,-17,7,13374,856,-2109,2069315,165,191,696,3301
4794,28716,17354,-240,-4114,-548,-34,42,13386,791,-16,7,13372,853,-2113,2076453,165,195,683,3290
4805,28726,17332,-230,-4152,-541,-42,42,13459,746,-17,7,13375,850,-2124,2083639,165,184,675,3312
4815,28736,17350,-290,-4158,-533,-43,46,13467,833,-17,7,13378,852,-2122,2090933,165,173,687,3320
4825,28747,17326,-252,-4116,-533,-39,41,13385,815,-15,7,13377,851,-2127,2098217,166,175,682,3324
4835,28757,17358,-270,-4174,-532,-44,44,13464,845,-16,7,13381,851,-2131,2105558,165,159,689,3345
4845,28767,17386,-244,-4144,-539,-32,48,13406,782,-15,7,13381,850,-2141,2112928,165,157,686,3367
4855,28777,17330,-286,-4186,-549,-34,42,13472,834,-17,7,13386,851,-2138,2120357,165,134,696,3371
4866,28787,17334,-252,-4118,-542,-45,44,13390,816,-16,7,13386,850,-2147,2127759,165,137,694,3385
4876,28797,17318,-236,-4148,-538,-46,41,13460,766,-17,7,13388,848,-2164,2135215,165,128,695,3434
4886,28808,17330,-280,-4094,-538,-42,46,13393,819,-16,7,13386,849,-2158,2142692,166,139,694,3404
4896,28818,17362,-286,-4184,-535,-40,42,13465,864,-16,7,13390,851,-2151,2150214,165,121,700,3396
4906,28828,17378,-244,-4082,-535,-36,43,13384,838,-15,7,13385,849,-2161,2157718,165,140,694,3403
4917,28838,17352,-270,-4138,-545,-35,44,13443,899,-16,7,13385,849,-2161,2165287,165,137,695,3400
4927,28848,17366,-240,-4060,-535,-49,44,13367,864,-15,7,13379,847,-2171,2172874,165,162,687,3403
4937,28859,17358,-280,-4142,-535,-37,44,13438,910,-15,7,13380,849,-2169,2180507,166,157,691,3398
4947,28869,17334,-260,-4142,-538,-37,42,13438,823,-15,7,13381,848,-2172,2188161,165,151,691,3405
4957,28879,17336,-274,-4160,-539,-46,45,13498,885,-16,7,13385,849,-2171,2195832,165,139,695,3406
4967,28889,17356,-266,-4206,-533,-40,42,13580,864,-17,7,13391,849,-2174,2203515,165,114,701,3427
4978,28899,17328,-258,-4096,-541,-40,48,13496,854,-16,7,13388,849,-2179,2211187,165,124,699,3428
4988,28909,17388,-246,-4126,-543,-47,51,13420,820,-15,7,13388,848,-2190,2218899,165,129,697,3449
4998,28920,17364,-262,-4178,-546,-37,46,13503,835,-17,7,13391,848,-2192,2226619,167,114,697,3455
5008,28930,17334,-214,-4226,-533,-46,52,13571,785,-18,7,13400,844,-2217,2234345,165,82,699,3535
5018,28940,17334,-228,-4198,-538,-39,43,13624,718,-18,7,13406,841,-2234,2241788,165,59,699,3590
5028,28950,17328,-228,-4186,-536,-41,46,13545,744,-17,7,13410,838,-2254,2248977,165,41,702,3649
5038,28960,17326,-234,-4200,-540,-44,43,13629,751,-18,7,13417,836,-2261,2255791,165,19,697,3669
5048,28970,17384,-264,-4184,-539,-51,49,13569,811,-18,7,13420,836,-2245,2262515,165,6,684,3612
5058,28980,17380,-218,-4136,-539,-44,43,13499,767,-17,7,13420,832,-2306,2269548,165,12,715,3804
5069,28990,17366,-230,-4078,-537,-40,41,13416,759,-15,7,13414,830,-2378,2275037,165,37,758,4025
5079,29000,17346,-294,-4074,-535,-39,40,13354,816,-14,7,13408,833,-2377,2277104,165,59,769,4018
5089,29010,17378,-320,-4106,-538,-42,49,13330,899,-14,7,13405,838,-2345,2279863,165,69,764,3913
5099,29021,17358,-272,-4058,-539,-40,42,13247,887,-12,7,13399,839,-2361,2284655,166,96,777,3952
5109,29031,17326,-322,-4080,-538,-40,42,13249,973,-12,7,13394,844,-2343,2288883,166,111,786,3896
5119,29041,17326,-284,-4038,-541,-44,44,13171,938,-11,7,13387,846,-2344,2294343,165,141,789,3879
5129,29051,17346,-312,-4142,-538,-49,46,13253,959,-13,7,13388,851,-2341,2300122,165,137,807,3882
5140,29061,17350,-316,-4120,-533,-55,48,13329,999,-14,7,13389,856,-2334,2306226,165,140,821,3870
5150,29071,17374,-294,-4122,-530,-47,46,13355,918,-13,7,13388,858,-2329,2312755,165,144,827,3855
