pc_t_ms,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,mad_roll_mdeg,mad_pitch_mdeg,mad_yaw_mdeg,mad_us,ekf_roll_mdeg,ekf_pitch_mdeg,ekf_yaw_mdeg,traceP_1e6,ekf_us,bx_uradps,by_uradps,bz_uradps
10338,393832,17340,-296,-4076,-542,-51,39,151863,-22102,94499,7,13314,836,-34653,447861,165,-603,2143,9493
10349,393843,17358,-220,-4096,-544,-42,43,152420,-21556,94808,7,13313,833,-34649,447924,165,-603,2142,9492
10360,393854,17352,-262,-4108,-538,-38,45,152972,-21007,95109,7,13313,833,-34655,447989,165,-603,2142,9492
10371,393865,17312,-306,-4068,-533,-51,53,153520,-20455,95403,7,13312,838,-34673,448053,165,-602,2144,9493
10382,393876,17306,-266,-4102,-539,-43,40,154063,-19899,95692,7,13313,838,-34681,448114,165,-602,2144,9493
10393,393887,17356,-274,-4094,-535,-39,39,154600,-19341,95974,7,13312,838,-34690,448177,165,-602,2144,9493
10404,393898,17374,-254,-4116,-540,-39,39,155134,-18781,96250,7,13312,837,-34694,448239,165,-602,2144,9493
10415,393909,17354,-228,-4134,-526,-41,43,155663,-18217,96518,7,13315,834,-34693,448302,165,-602,2143,9493
10426,393920,17336,-248,-4126,-541,-39,40,156187,-17651,96782,7,13317,833,-34697,448368,165,-603,2143,9493
10437,393931,17376,-296,-4108,-539,-44,47,156708,-17084,97039,7,13317,836,-34710,448435,165,-603,2144,9493
10448,393942,17384,-330,-4098,-547,-44,42,157226,-16513,97291,7,13316,841,-34731,448502,165,-602,2146,9494
10459,393953,17308,-238,-4144,-539,-44,44,157739,-15941,97536,7,13321,839,-34736,448563,165,-604,2145,9494
10470,393964,17340,-222,-4110,-544,-51,43,158249,-15366,97776,7,13322,835,-34735,448627,165,-604,2144,9494
10481,393975,17346,-266,-4106,-541,-42,42,158754,-14789,98010,7,13323,835,-34742,448695,165,-604,2144,9494
10492,393986,17342,-298,-4142,-532,-41,38,159256,-14209,98238,7,13326,838,-34756,448762,165,-604,2145,9494
10503,393997,17340,-260,-4148,-537,-50,42,159755,-13628,98460,7,13330,838,-34764,448828,165,-605,2145,9495
10514,394008,17334,-252,-4018,-544,-45,44,160250,-13044,98677,7,13323,837,-34764,448894,165,-603,2145,9494
10525,394019,17328,-250,-4066,-542,-56,42,160744,-12459,98888,7,13322,835,-34767,448960,165,-602,2145,9493
10536,394030,17402,-272,-4048,-535,-41,36,161233,-11871,99094,7,13316,836,-34771,449027,167,-601,2145,9493
10547,394041,17368,-260,-4066,-535,-37,44,161718,-11282,99294,7,13312,836,-34775,449091,166,-600,2145,9493
10557,394052,17376,-292,-4080,-537,-43,41,162201,-10691,99488,7,13310,838,-34787,449154,166,-599,2145,9493
10568,394063,17350,-262,-4136,-533,-47,44,162682,-10098,99677,7,13314,838,-34795,449213,166,-600,2146,9493
10579,394074,17326,-316,-4076,-539,-41,40,163159,-9503,99862,7,13312,842,-34814,449274,166,-599,2147,9494
10590,394084,17346,-290,-4098,-541,-41,44,163631,-8911,100040,7,13312,844,-34828,449327,165,-599,2148,9495
10601,394095,17406,-284,-4056,-535,-45,41,164104,-8313,100213,7,13307,846,-34832,449377,165,-598,2148,9494
10612,394106,17374,-250,-4000,-538,-46,47,164574,-7714,100382,7,13299,845,-34820,449425,165,-595,2147,9492
10623,394117,17352,-220,-4102,-535,-49,49,165043,-7113,100545,7,13300,841,-34810,449475,165,-595,2146,9491
10634,394128,17322,-274,-4122,-543,-47,49,165509,-6511,100704,7,13303,843,-34824,449529,165,-596,2147,9491
10645,394139,17346,-264,-4060,-535,-54,49,165974,-5908,100858,7,13301,843,-34826,449585,165,-595,2146,9491
10656,394150,17340,-274,-4080,-543,-42,48,166436,-5303,101007,7,13300,844,-34835,449639,165,-594,2147,9491
10667,394161,17332,-230,-4114,-541,-39,46,166896,-4696,101150,7,13301,841,-34831,449692,165,-595,2146,9490
10678,394172,17342,-278,-4066,-532,-38,40,167355,-4088,101289,7,13299,842,-34840,449747,165,-594,2146,9490
10689,394183,17338,-228,-4082,-531,-42,40,167811,-3478,101422,7,13298,839,-34832,449801,165,-594,2145,9489
10700,394194,17296,-234,-4096,-536,-38,48,168266,-2868,101551,7,13298,837,-34829,449852,165,-594,2144,9489
10711,394205,17374,-242,-4048,-540,-44,51,168721,-2257,101676,7,13294,836,-34827,449903,165,-593,2144,9488
10722,394216,17412,-254,-4058,-542,-45,41,169174,-1643,101796,7,13290,835,-34829,449948,165,-591,2143,9487
10733,394227,17410,-260,-4098,-534,-45,45,169625,-1029,101910,7,13290,835,-34835,449988,169,-591,2143,9487
10744,394238,17370,-266,-4162,-539,-45,43,170076,-413,102020,7,13295,835,-34844,450027,165,-592,2143,9488
10754,394249,17354,-268,-4110,-538,-39,41,170522,197,102125,7,13296,835,-34853,450072,165,-593,2144,9488
10765,394260,17376,-284,-4096,-540,-43,47,170963,805,102224,7,13296,837,-34867,450121,167,-592,2144,9488
10776,394270,17340,-232,-4082,-542,-46,44,171404,1413,102318,7,13295,835,-34863,450173,165,-592,2143,9488
10787,394281,17332,-290,-4154,-538,-47,43,171848,2027,102409,7,13301,837,-34880,450220,165,-593,2145,9489
10798,394292,17392,-286,-4144,-540,-48,44,172291,2643,102495,7,13304,839,-34895,450279,165,-594,2145,9489
10809,394303,17364,-256,-4172,-535,-40,45,172733,3259,102576,7,13309,838,-34903,450340,165,-595,2145,9490
10820,394314,17322,-248,-4124,-537,-42,44,173175,3876,102653,7,13312,837,-34907,450406,165,-596,2145,9490
10831,394325,17316,-256,-4122,-538,-42,45,173617,4493,102725,7,13314,837,-34913,450472,165,-597,2145,9490
10841,394336,17350,-270,-4060,-543,-39,38,174058,5112,102793,7,13311,837,-34920,450540,166,-595,2145,9490
10852,394347,17330,-264,-4090,-542,-47,44,174500,5731,102856,7,13311,837,-34926,450607,165,-595,2145,9490
10863,394357,17324,-240,-4068,-538,-40,44,174941,6351,102914,7,13308,835,-34927,450673,165,-595,2145,9489
10874,394368,17362,-260,-4102,-540,-39,46,175382,6971,102967,7,13308,835,-34933,450737,165,-594,2144,9489
10885,394379,17370,-268,-4092,-533,-41,49,175824,7592,103016,7,13307,836,-34940,450802,165,-594,2145,9489
10896,394390,17416,-272,-4072,-538,-40,51,176266,8213,103060,7,13303,837,-34947,450867,165,-593,2145,9489
10907,394401,17340,-280,-4064,-541,-33,47,176707,8835,103099,7,13300,839,-34957,450929,165,-592,2145,9489
10918,394412,17334,-298,-4058,-542,-38,44,177150,9458,103134,7,13297,842,-34972,450991,165,-591,2147,9490
10928,394423,17284,-278,-4112,-541,-36,43,177593,10082,103165,7,13299,843,-34986,451049,166,-592,2147,9490
10939,394434,17350,-212,-4110,-545,-37,44,178040,10710,103190,7,13300,839,-34979,451110,166,-592,2146,9490
10950,394445,17324,-292,-4164,-540,-43,44,178488,11339,103211,7,13306,841,-34997,451173,166,-594,2147,9491
10961,394456,17356,-212,-4136,-541,-45,43,178938,11969,103227,7,13309,837,-34995,451240,166,-594,2145,9490
10972,394466,17362,-254,-4104,-534,-44,47,179389,12598,103237,7,13309,836,-34999,451309,165,-594,2145,9490
10983,394477,17288,-212,-4138,-532,-42,43,179841,13229,103242,7,13314,832,-34996,451378,165,-595,2144,9490
10994,394488,17328,-232,-4124,-540,-37,49,-179705,13859,103243,7,13316,830,-34998,451448,165,-596,2143,9490
11005,394499,17344,-296,-4078,-541,-37,49,-179247,14494,103239,7,13313,833,-35011,451519,165,-595,2144,9490
11016,394511,17340,-286,-4022,-540,-49,46,-178787,15129,103229,7,13307,836,-35021,451591,166,-593,2145,9490
11028,394522,17362,-280,-4120,-551,-55,45,-178324,15765,103215,7,13310,837,-35033,451660,166,-594,2145,9490
11039,394533,17326,-258,-4092,-533,-52,44,-177860,16401,103194,7,13311,837,-35038,451730,166,-594,2145,9490
11050,394544,17330,-242,-4102,-543,-43,43,-177394,17038,103169,7,13311,835,-35041,451799,166,-594,2145,9490
11061,394555,17312,-222,-4074,-542,-48,43,-176926,17674,103138,7,13310,831,-35039,451869,165,-593,2144,9490
11072,394566,17320,-294,-4026,-538,-44,43,-176456,18310,103101,7,13305,834,-35054,451937,165,-591,2145,9490
11083,394577,17364,-236,-4136,-534,-43,51,-175984,18946,103058,7,13307,833,-35054,452004,165,-592,2144,9490
11094,394588,17324,-308,-4114,-543,-45,46,-175509,19582,103010,7,13309,837,-35072,452071,165,-592,2146,9490
11105,394599,17352,-300,-4106,-537,-41,48,-175032,20217,102956,7,13310,840,-35086,452140,165,-592,2147,9491
11116,394610,17368,-262,-4080,-541,-45,45,-174551,20853,102897,7,13308,840,-35091,452208,165,-592,2147,9491
11127,394621,17376,-280,-4092,-537,-44,41,-174068,21488,102831,7,13307,841,-35100,452275,165,-591,2147,9491
11138,394632,17340,-258,-4114,-535,-40,39,-173582,22124,102759,7,13308,841,-35106,452340,165,-592,2147,9491
11149,394643,17350,-252,-4058,-538,-40,42,-173092,22759,102681,7,13305,839,-35107,452407,165,-591,2147,9490
11160,394654,17352,-214,-4060,-535,-46,45,-172598,23393,102597,7,13302,835,-35099,452473,165,-590,2145,9489
11171,394665,17382,-272,-4078,-536,-34,44,-172102,24027,102506,7,13299,836,-35108,452538,165,-589,2145,9489
11182,394676,17352,-238,-4184,-539,-43,43,-171602,24661,102409,7,13306,834,-35110,452602,165,-591,2145,9489
11193,394687,17352,-266,-4108,-540,-46,43,-171097,25294,102306,7,13307,834,-35118,452669,165,-591,2145,9489
11204,394698,17370,-288,-4086,-536,-50,44,-170587,25927,102195,7,13306,837,-35129,452738,165,-590,2146,9490
11215,394709,17342,-270,-4074,-534,-35,45,-170075,26558,102078,7,13304,837,-35136,452806,165,-590,2146,9490
11226,394720,17322,-240,-4062,-536,-46,41,-169556,27190,101953,7,13302,835,-35136,452872,165,-589,2145,9489
11237,394732,17358,-232,-4056,-535,-45,46,-169034,27820,101822,7,13298,833,-35133,452937,166,-588,2145,9489
11248,394743,17390,-268,-4116,-535,-47,44,-168506,28449,101683,7,13300,834,-35141,453000,166,-588,2145,9489
11260,394754,17336,-276,-4112,-538,-44,43,-167973,29078,101537,7,13301,835,-35152,453063,166,-588,2145,9489
11271,394765,17372,-270,-4066,-535,-43,44,-167435,29706,101383,7,13298,836,-35160,453128,166,-587,2146,9489
11282,394776,17348,-266,-4118,-540,-41,41,-166892,30333,101222,7,13300,836,-35168,453191,165,-588,2146,9489
11293,394787,17338,-248,-4098,-537,-44,42,-166342,30959,101052,7,13301,834,-35171,453256,165,-588,2145,9489
11304,394798,17344,-282,-4040,-536,-39,47,-165787,31583,100874,7,13296,836,-35182,453321,165,-586,2146,9489
11315,394809,17368,-264,-4130,-540,-49,41,-165225,32206,100689,7,13299,836,-35190,453384,165,-587,2146,9489
11326,394820,17382,-294,-4134,-541,-43,53,-164657,32828,100495,7,13301,839,-35206,453449,165,-587,2147,9490
11337,394831,17358,-266,-4088,-536,-44,49,-164082,33448,100291,7,13300,840,-35212,453513,165,-587,2147,9490
11348,394842,17368,-264,-4148,-538,-41,40,-163500,34067,100079,7,13304,840,-35221,453578,165,-588,2147,9490
11359,394853,17346,-278,-4172,-540,-42,47,-162910,34684,99858,7,13310,841,-35235,453644,165,-589,2148,9491
11370,394864,17356,-306,-4166,-541,-38,49,-162319,35295,99629,7,13315,845,-35253,453710,165,-591,2149,9492
11381,394875,17352,-306,-4100,-531,-34,48,-161719,35904,99390,7,13314,849,-35264,453771,165,-591,2150,9492
11392,394886,17346,-280,-4098,-535,-41,50,-161111,36511,99141,7,13314,851,-35271,453829,165,-590,2151,9492
11403,394897,17360,-258,-4098,-540,-48,47,-160494,37117,98883,7,13314,850,-35275,453887,165,-590,2150,9492
11414,394908,17332,-258,-4112,-540,-43,45,-159868,37721,98614,7,13315,850,-35282,453946,165,-590,2150,9492
11425,394919,17366,-228,-4120,-538,-39,47,-159234,38322,98335,7,13316,847,-35284,454007,165,-591,2149,9492
11436,394930,17394,-290,-4088,-538,-42,52,-158591,38921,98045,7,13314,849,-35291,454072,169,-590,2150,9492
11447,394941,17326,-264,-4110,-538,-46,42,-157936,39519,97743,7,13316,849,-35298,454135,165,-590,2150,9492
11458,394952,17368,-254,-4112,-539,-51,46,-157272,40113,97429,7,13317,848,-35303,454199,165,-590,2150,9492
11469,394963,17374,-272,-4182,-540,-42,38,-156598,40706,97104,7,13323,848,-35316,454264,165,-592,2150,9492
11480,394974,17382,-276,-4108,-539,-51,40,-155912,41296,96766,7,13323,848,-35322,454328,165,-592,2150,9492
11490,394985,17338,-252,-4132,-538,-45,42,-155216,41882,96416,7,13326,847,-35329,454391,166,-592,2150,9493
11501,394996,17302,-274,-4078,-532,-42,40,-154507,42466,96052,7,13324,848,-35334,454455,166,-592,2150,9492
11512,395007,17374,-206,-4074,-540,-40,46,-153787,43047,95676,7,13321,843,-35331,454520,166,-591,2149,9492
11523,395018,17336,-244,-4056,-551,-40,44,-153056,43625,95287,7,13318,841,-35334,454589,166,-590,2148,9492
11534,395028,17364,-242,-4122,-546,-40,47,-152312,44199,94883,7,13319,839,-35338,454659,165,-590,2148,9492
11545,395039,17388,-276,-4090,-537,-38,50,-151553,44768,94465,7,13317,841,-35346,454730,165,-589,2148,9492
11556,395050,17336,-270,-4106,-535,-36,48,-150781,45335,94030,7,13317,842,-35353,454800,165,-589,2148,9492
11567,395061,17354,-260,-4112,-528,-31,50,-149994,45897,93580,7,13316,842,-35358,454871,165,-589,2148,9492
11578,395072,17334,-264,-4058,-541,-43,46,-149193,46456,93115,7,13313,842,-35363,454941,165,-588,2148,9492
11589,395083,17338,-272,-4126,-532,-44,42,-148375,47010,92632,7,13316,843,-35371,455011,165,-589,2149,9492
11600,395094,17324,-234,-4120,-534,-49,51,-147542,47559,92134,7,13318,841,-35374,455080,165,-589,2148,9492
11611,395105,17382,-290,-4072,-539,-48,43,-146692,48104,91618,7,13316,843,-35383,455152,165,-588,2149,9492
11622,395116,17324,-258,-4098,-541,-44,44,-145826,48644,91084,7,13316,842,-35388,455222,165,-588,2148,9492
11633,395127,17344,-272,-4100,-549,-47,42,-144943,49180,90533,7,13316,843,-35397,455292,165,-588,2149,9492
11644,395138,17356,-240,-4104,-543,-49,40,-144040,49710,89962,7,13317,840,-35399,455362,165,-588,2148,9492
11655,395149,17358,-232,-4132,-537,-46,44,-143120,50234,89371,7,13319,838,-35401,455433,165,-589,2147,9491
11666,395160,17350,-260,-4138,-540,-49,44,-142180,50752,88761,7,13323,837,-35407,455506,165,-589,2147,9491
11677,395171,17324,-256,-4094,-542,-41,45,-141222,51264,88130,7,13322,837,-35413,455579,165,-589,2147,9491
11688,395182,17352,-240,-4078,-547,-39,48,-140243,51769,87479,7,13320,835,-35417,455652,165,-588,2147,9491
11699,395193,17404,-296,-4076,-531,-38,37,-139242,52268,86804,7,13317,838,-35428,455725,165,-588,2148,9492
11710,395204,17346,-246,-4036,-537,-43,42,-138220,52759,86107,7,13311,836,-35431,455796,165,-586,2147,9491
11721,395215,17350,-256,-4052,-538,-48,42,-137176,53243,85388,7,13308,835,-35436,455865,165,-585,2147,9491
11732,395226,17312,-244,-4138,-540,-43,39,-136109,53720,84646,7,13312,833,-35438,455931,165,-586,2147,9491
11743,395237,17372,-276,-4082,-543,-35,43,-135020,54188,83880,7,13309,834,-35449,456000,165,-585,2147,9491
11754,395248,17356,-260,-4108,-546,-49,45,-133907,54648,83091,7,13310,834,-35455,456068,165,-585,2147,9491
11765,395259,17328,-266,-4066,-543,-48,47,-132770,55099,82277,7,13308,835,-35464,456136,165,-584,2147,9491
11776,395270,17322,-266,-4128,-544,-41,51,-131609,55541,81438,7,13311,836,-35472,456202,167,-585,2147,9492
11786,395281,17402,-264,-4084,-538,-49,49,-130421,55973,80572,7,13310,836,-35479,456272,166,-584,2147,9492
11797,395292,17326,-268,-4106,-543,-49,45,-129208,56395,79680,7,13311,837,-35487,456339,166,-584,2148,9492
11808,395303,17368,-242,-4090,-536,-43,46,-127969,56807,78762,7,13310,835,-35489,456407,166,-584,2147,9491
11819,395314,17330,-238,-4146,-544,-36,41,-126704,57208,77817,7,13314,833,-35490,456474,166,-585,2147,9491
11830,395325,17304,-242,-4068,-534,-48,45,-125412,57597,76845,7,13312,831,-35493,456544,166,-584,2146,9491
11841,395335,17342,-292,-4118,-533,-44,42,-124092,57974,75845,7,13314,834,-35505,456612,165,-585,2147,9491
11852,395346,17324,-246,-4044,-540,-41,47,-122747,58340,74819,7,13309,833,-35509,456682,165,-583,2147,9491
11863,395357,17312,-300,-4112,-545,-47,42,-121374,58693,73765,7,13312,836,-35525,456749,165,-584,2148,9492
11874,395368,17324,-292,-4096,-548,-51,53,-119976,59033,72686,7,13312,839,-35540,456817,165,-584,2149,9492
11885,395379,17320,-278,-4084,-544,-46,42,-118549,59360,71578,7,13312,840,-35549,456883,165,-583,2149,9492
11896,395390,17364,-286,-4080,-532,-40,47,-117095,59671,70442,7,13310,842,-35559,456948,165,-583,2150,9492
11907,395401,17382,-242,-4120,-534,-46,43,-115616,59968,69280,7,13311,841,-35561,457011,165,-583,2149,9492
11918,395412,17342,-248,-4086,-536,-35,45,-114111,60250,68093,7,13309,840,-35563,457076,165,-583,2149,9492
11929,395423,17388,-244,-4172,-543,-46,47,-112582,60517,66881,7,13315,838,-35567,457143,165,-584,2148,9492
11940,395434,17370,-296,-4126,-542,-41,48,-111028,60768,65645,7,13316,841,-35581,457212,165,-584,2149,9492
11951,395445,17350,-284,-4068,-542,-39,46,-109451,61002,64385,7,13313,843,-35589,457280,165,-583,2150,9492
11962,395456,17322,-272,-4070,-536,-39,45,-107850,61219,63101,7,13311,844,-35596,457346,165,-583,2150,9492
11973,395467,17336,-282,-4092,-532,-43,41,-106227,61419,61795,7,13310,845,-35605,457410,165,-582,2151,9492
11984,395478,17358,-278,-4134,-534,-43,47,-104585,61601,60470,7,13313,846,-35616,457474,165,-583,2151,9493
11995,395489,17380,-272,-4122,-535,-44,41,-102923,61765,59126,7,13314,847,-35624,457536,165,-583,2151,9493
12006,395500,17348,-246,-4064,-530,-44,46,-101245,61910,57765,7,13311,845,-35623,457598,165,-582,2151,9492
12017,395511,17394,-250,-4122,-528,-45,47,-99552,62035,56389,7,13313,845,-35625,457663,165,-582,2150,9492
12028,395522,17358,-246,-4136,-543,-47,53,-97859,62143,55012,7,13316,844,-35630,457728,165,-583,2150,9492
12038,395533,17324,-256,-4070,-544,-43,42,-96153,62231,53621,7,13314,843,-35634,457796,166,-582,2150,9492
12049,395544,17364,-252,-4122,-538,-37,47,-94439,62300,52222,7,13314,842,-35638,457864,166,-583,2149,9492
12060,395554,17380,-254,-4120,-539,-48,43,-92716,62349,50815,7,13316,841,-35643,457933,165,-583,2149,9492
12071,395565,17330,-274,-4054,-540,-50,47,-90988,62379,49403,7,13313,842,-35650,458003,165,-582,2150,9492
12082,395576,17378,-278,-4114,-535,-48,42,-89255,62388,47987,7,13314,843,-35659,458071,165,-582,2150,9492
12093,395587,17390,-276,-4110,-538,-49,43,-87522,62378,46571,7,13314,844,-35668,458138,165,-581,2150,9492
12104,395598,17384,-292,-4138,-536,-39,47,-85792,62348,45156,7,13316,846,-35681,458206,165,-582,2151,9493
12115,395609,17332,-308,-4080,-540,-37,48,-84064,62299,43745,7,13314,850,-35694,458271,165,-581,2152,9493
12125,395620,17352,-264,-4144,-543,-39,42,-82341,62231,42339,7,13318,850,-35704,458332,167,-582,2152,9493
12136,395631,17366,-288,-4076,-542,-46,49,-80625,62142,40941,7,13315,852,-35711,458393,169,-582,2153,9493
12147,395641,17362,-256,-4130,-539,-40,44,-78918,62034,39552,7,13317,851,-35717,458453,165,-582,2153,9493
12158,395652,17302,-290,-4072,-544,-41,41,-77222,61907,38174,7,13316,853,-35726,458513,165,-581,2153,9493
12169,395663,17332,-260,-4094,-543,-47,48,-75540,61761,36812,7,13316,853,-35731,458571,165,-581,2153,9493
12180,395674,17334,-286,-4084,-538,-36,46,-73874,61596,35465,7,13314,854,-35739,458632,165,-581,2154,9493
12191,395685,17350,-264,-4120,-540,-42,39,-72223,61413,34134,7,13315,854,-35746,458690,165,-581,2154,9493
12202,395696,17360,-250,-4098,-540,-38,51,-70592,61211,32824,7,13315,853,-35749,458750,165,-581,2153,9493
12212,395707,17346,-252,-4108,-541,-40,47,-68980,60992,31533,8,13315,852,-35753,458813,165,-581,2153,9493
12223,395718,17352,-212,-4078,-542,-37,45,-67389,60755,30263,7,13313,847,-35746,458877,166,-580,2151,9492
12234,395728,17336,-240,-4056,-538,-42,47,-65819,60501,29016,7,13309,845,-35745,458945,165,-579,2151,9491
12245,395739,17354,-258,-4124,-536,-35,41,-64273,60230,27792,7,13310,844,-35751,459013,165,-580,2150,9491
12256,395750,17296,-306,-4068,-539,-38,44,-62749,59944,26593,7,13308,848,-35766,459082,165,-579,2152,9492
12267,395761,17372,-270,-4094,-541,-42,47,-61251,59641,25419,7,13308,849,-35773,459149,165,-579,2152,9492
12278,395772,17344,-260,-4076,-537,-43,42,-59776,59323,24270,7,13306,848,-35776,459215,165,-578,2152,9491
12289,395783,17362,-292,-4122,-544,-45,42,-58327,58990,23148,7,13308,850,-35790,459281,165,-579,2152,9492
12299,395794,17356,-244,-4096,-539,-43,43,-56904,58643,22052,7,13307,848,-35791,459346,165,-578,2152,9492
12310,395805,17338,-286,-4130,-533,-43,45,-55508,58281,20984,7,13310,850,-35803,459412,166,-579,2152,9492
12321,395815,17346,-264,-4104,-528,-43,43,-54137,57905,19943,7,13311,850,-35808,459478,165,-579,2152,9492
12332,395826,17368,-242,-4086,-532,-46,47,-52794,57517,18930,7,13309,848,-35808,459545,165,-578,2152,9492
12343,395837,17360,-270,-4116,-535,-36,37,-51475,57116,17942,7,13310,848,-35815,459613,165,-579,2152,9492
12354,395848,17328,-268,-4078,-539,-44,42,-50182,56702,16981,7,13309,848,-35821,459681,165,-578,2152,9492
12365,395859,17340,-278,-4112,-543,-48,45,-48914,56278,16047,7,13310,849,-35831,459749,165,-578,2152,9492
12376,395870,17392,-292,-4068,-537,-49,46,-47673,55841,15141,7,13308,851,-35840,459816,165,-577,2153,9492
12386,395881,17362,-252,-4128,-537,-50,42,-46456,55394,14260,7,13310,850,-35844,459881,165,-578,2153,9492
12397,395892,17306,-248,-4044,-542,-47,43,-45263,54936,13404,7,13307,848,-35843,459947,166,-577,2152,9491
12408,395902,17352,-292,-4108,-534,-44,40,-44096,54467,12575,7,13308,850,-35856,460014,165,-577,2153,9492
12419,395913,17360,-244,-4102,-536,-44,46,-42953,53989,11771,7,13308,848,-35857,460079,165,-577,2152,9491
12430,395924,17348,-276,-4084,-533,-41,44,-41833,53501,10992,7,13307,849,-35864,460145,165,-576,2153,9491
12441,395935,17342,-258,-4148,-539,-46,51,-40736,53005,10238,7,13311,849,-35872,460211,165,-577,2153,9492
12452,395946,17314,-272,-4148,-542,-46,44,-39661,52499,9506,7,13316,850,-35883,460279,165,-578,2153,9492
12462,395957,17372,-272,-4080,-541,-34,48,-38617,51990,8803,7,13313,850,-35888,460347,165,-578,2153,9492
12473,395968,17342,-294,-4112,-543,-44,51,-37593,51473,8123,7,13314,853,-35901,460415,166,-578,2154,9492
12484,395978,17326,-232,-4118,-536,-42,39,-36589,50946,7464,7,13316,850,-35902,460481,165,-578,2153,9492
12495,395989,17400,-284,-4110,-540,-40,50,-35607,50414,6827,7,13316,852,-35911,460551,165,-578,2153,9492
12506,396000,17352,-250,-4126,-539,-46,54,-34643,49875,6211,7,13318,851,-35916,460619,165,-578,2153,9492
12516,396011,17350,-236,-4124,-544,-41,49,-33697,49328,5615,7,13319,849,-35918,460689,165,-579,2152,9492
12527,396022,17362,-272,-4142,-540,-39,47,-32770,48775,5038,7,13322,849,-35927,460761,166,-579,2153,9492
12538,396032,17350,-230,-4076,-538,-51,46,-31859,48215,4482,7,13320,847,-35927,460833,165,-579,2152,9492
12549,396043,17340,-208,-4092,-546,-32,45,-30967,47649,3943,7,13319,842,-35926,460905,165,-578,2150,9492
12559,396054,17370,-218,-4144,-536,-38,36,-30091,47076,3422,7,13321,837,-35925,460978,165,-579,2149,9492
12570,396065,17368,-220,-4100,-545,-37,40,-29231,46499,2919,7,13320,833,-35927,461050,166,-579,2148,9492
12581,396075,17372,-306,-4100,-544,-42,41,-28385,45916,2434,7,13320,837,-35940,461121,165,-579,2149,9492
12592,396086,17344,-334,-4094,-536,-49,39,-27554,45327,1965,7,13320,842,-35957,461193,165,-578,2151,9492
12603,396097,17336,-226,-4166,-539,-41,49,-26739,44734,1514,7,13325,840,-35958,461266,165,-580,2150,9492
12613,396108,17400,-276,-4102,-536,-41,50,-25938,44136,1079,7,13324,841,-35966,461341,165,-579,2151,9492
12624,396119,17370,-264,-4124,-543,-45,49,-25150,43534,658,7,13325,841,-35972,461415,166,-579,2151,9492
12635,396129,17352,-256,-4042,-541,-44,42,-24381,42931,256,7,13320,841,-35978,461488,165,-578,2151,9492
12646,396140,17352,-282,-4052,-549,-48,42,-23623,42324,-132,7,13316,842,-35989,461560,165,-577,2151,9492
12656,396151,17366,-262,-4072,-543,-41,42,-22872,41708,-509,7,13313,841,-35995,461631,165,-576,2151,9492
12667,396162,17346,-256,-4106,-536,-44,39,-22133,41087,-871,7,13314,840,-35999,461700,166,-576,2151,9492
12678,396172,17380,-276,-4146,-533,-42,46,-21405,40464,-1220,7,13317,842,-36008,461770,165,-577,2151,9492
12689,396183,17306,-286,-4100,-534,-46,51,-20682,39831,-1558,7,13318,844,-36018,461841,165,-577,2152,9493
12700,396194,17354,-248,-4082,-542,-37,47,-19971,39195,-1883,7,13316,843,-36021,461912,165,-576,2152,9492
12711,396205,17336,-304,-4126,-542,-41,49,-19268,38556,-2196,7,13318,847,-36036,461983,165,-577,2153,9493
12722,396216,17354,-220,-4124,-540,-44,42,-18576,37912,-2497,7,13320,843,-36035,462053,165,-577,2152,9493
12732,396227,17366,-270,-4072,-543,-50,44,-17893,37266,-2786,7,13317,843,-36042,462126,165,-576,2152,9493
12743,396238,17318,-314,-4062,-537,-49,41,-17218,36616,-3062,7,13315,847,-36057,462197,166,-575,2153,9493
12754,396249,17378,-282,-4122,-539,-43,48,-16553,35964,-3327,7,13316,849,-36067,462264,166,-575,2154,9493
12765,396259,17346,-264,-4030,-544,-47,44,-15896,35308,-3582,7,13311,849,-36069,462330,165,-574,2153,9493
12776,396270,17358,-266,-4094,-545,-48,48,-15247,34651,-3825,7,13311,849,-36076,462396,165,-573,2153,9492
12787,396281,17380,-316,-4108,-545,-46,45,-14605,33990,-4058,7,13311,853,-36094,462461,165,-573,2155,9493
12798,396292,17318,-226,-4118,-546,-44,46,-13971,33327,-4281,7,13313,849,-36093,462520,165,-574,2154,9493
12809,396303,17298,-274,-4108,-540,-48,48,-13343,32661,-4493,7,13315,850,-36103,462585,165,-574,2154,9493
12819,396314,17348,-254,-4026,-539,-51,42,-12723,31992,-4695,7,13310,849,-36101,462650,165,-572,2154,9492
12830,396325,17322,-224,-4122,-543,-38,39,-12110,31321,-4888,7,13312,845,-36098,462715,169,-573,2153,9492
12841,396336,17348,-210,-4154,-537,-42,40,-11503,30648,-5070,7,13316,840,-36093,462783,166,-574,2151,9491
12852,396346,17352,-272,-4132,-537,-38,41,-10902,29973,-5244,7,13318,841,-36101,462853,165,-574,2151,9491
12863,396357,17342,-250,-4104,-532,-38,52,-10307,29297,-5407,7,13318,840,-36105,462925,165,-574,2151,9491
12874,396368,17354,-264,-4100,-540,-38,45,-9717,28619,-5563,7,13318,841,-36111,462996,165,-574,2151,9491
12885,396379,17342,-248,-4070,-538,-44,48,-9137,27944,-5708,7,13315,840,-36115,463067,165,-573,2151,9491
