t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
16911.593,0,-1,-3,-18,0,-4,-2,-1
16912.667,1,-1,1,17,-3,-1,-1,-2
16912.667,0,-1,1,-1,0,1,0,0
16933.943,2,0,-1,12,2,2,0,1
16933.943,-1,-1,1,-12,-3,0,-2,0
16935.024,-1,-1,-1,-4,-4,1,-2,0
16935.024,-1,1,-1,4,-1,-1,0,0
16957.492,0,0,-1,-7,-3,-3,2,-1
16957.492,0,-2,3,2,-1,0,0,-1
16957.492,2,3,0,1,-2,-2,2,-1
16957.492,0,1,-1,-2,3,0,-2,1
16970.742,-3,-3,0,-2,1,1,1,1
16970.742,-2,2,-1,0,0,0,0,-3
16972.17,-1,-3,1,-2,-1,1,-1,3
16972.17,3,1,-4,-1,-1,-1,0,-1
16994.349,3,1,-1,-1,0,-1,0,0
16994.349,0,0,-3,10,-2,-2,0,-2
16995.346,-1,1,2,-31,-2,-1,-2,-1
16995.346,-2,0,0,5,2,-1,-2,-1
17017.053,-1,-2,-4,1,-4,1,-3,0
17017.053,2,0,-1,-6,-1,-1,0,1
17018.079,-1,2,2,17,3,0,-1,-1
17018.079,0,-3,-4,7,-2,-1,2,0
17031.362,-2,-2,-1,-25,-1,1,1,-3
17031.362,-1,1,1,-4,-2,0,1,1
17032.359,1,0,0,10,-1,0,-1,0
17032.359,-2,0,1,-2,-4,-1,2,0
17054.161,0,0,0,13,4,-1,0,-1
17054.161,0,0,-3,-8,1,-1,0,0
17054.161,-1,-3,1,-3,0,0,1,-1
17054.161,-1,-2,0,0,-5,1,0,-2
17076.907,1,1,0,-3,4,-1,-1,1
17076.907,0,2,2,-1,-1,0,-3,0
17077.9,-1,-1,-1,6,2,0,2,-1
17077.9,-1,0,-5,1,0,3,-1,0
17091.676,-3,3,-4,4,-2,-1,-1,-1
17091.676,3,-3,-2,6,-1,-1,-3,1
17092.688,-2,-1,1,13,3,-1,-1,0
17092.688,0,-1,0,-35,-1,-1,-2,0
17113.51,-1,1,-3,4,-1,-4,2,-1
17113.51,2,-3,1,8,-1,1,1,0
17114.746,-1,-2,1,-11,-2,-2,-3,-1
17114.746,0,1,0,0,2,-1,0,-1
17137.613,-1,-2,-1,-2,-4,-1,-1,0
17137.613,0,1,0,6,0,3,3,2
17137.613,-1,-1,-3,1,0,2,-2,-1
17137.613,0,-1,1,6,0,-2,-1,-1
17152.035,-2,0,1,-5,-4,-2,1,0
17152.035,-1,1,-1,-4,2,-1,-1,-1
17152.035,2,0,-1,0,-2,0,0,1
17152.035,0,-1,-2,-5,0,-1,2,0
17174.295,-1,-1,2,2,-2,1,1,-1
17174.295,0,0,7,2,-1,-2,0,-1
17174.295,1,2,-6,-2,1,-2,-1,0
17174.295,1,-1,-1,17,3,-1,-2,-1
17197.413,-1,-4,-7,-18,-5,-4,-1,-2
17197.413,-2,-1,5,-21,-2,-1,-2,2
17198.425,-1,1,6,10,1,2,0,-2
17198.425,0,-1,2,8,-3,-2,1,-2
17210.939,1,0,-1,12,5,1,2,0
17210.939,0,1,0,-3,-1,-1,-1,0
17218.862,-2,-1,-1,-4,1,1,1,-2
17218.862,-1,-2,-5,3,0,2,-1,0
17233.854,-1,0,0,-7,-3,-1,-2,0
17233.854,0,-1,0,3,-2,0,-1,0
17234.93,0,-2,0,0,-5,-1,-2,0
17234.93,-2,2,0,-1,1,0,0,-1
17257.602,0,2,2,2,-2,-2,0,1
17257.602,1,-1,-1,2,0,-1,-1,-1
17257.602,0,1,-2,2,-2,-1,2,2
17257.602,1,0,1,-6,0,-2,-2,1
17271.267,0,-1,1,3,1,0,-1,-1
17271.267,-2,-1,-1,2,-1,3,0,-1
17278.809,-1,0,0,5,3,-1,-4,0
17278.809,0,0,-4,-4,-2,-1,2,1
17293.867,1,0,-1,-23,-1,1,0,1
17293.867,1,0,-2,1,-2,-2,-2,-1
17294.905,-1,0,1,2,0,1,-1,-1
17294.905,-1,0,2,10,1,-2,-1,-1
17317.525,1,-1,-4,5,2,1,0,1
17317.525,-1,-1,1,0,0,-1,-1,-1
17318.531,0,-1,-1,0,1,1,0,0
17318.531,1,2,0,2,0,1,0,0
17331.151,1,2,1,9,-2,-1,0,1
17331.151,0,-1,-4,-31,-4,-3,0,-3
17338.9,-1,-1,-3,1,-2,-2,3,0
17338.9,-2,3,-1,2,-1,2,-1,-1
17353.672,-2,-3,1,13,1,0,-1,-2
17353.672,0,0,1,8,0,0,0,-1
17354.757,1,-1,-2,-3,0,0,-1,-1
17354.757,-2,-3,-1,-1,-1,-2,1,-1
17377.131,0,-2,0,-5,3,0,1,1
17377.131,-1,3,0,-8,-1,-3,-1,-1
17378.181,-1,0,2,-1,-2,-1,1,0
17378.181,-1,-1,0,-5,1,-2,1,-1
17390.866,0,-3,-6,2,-2,-1,-2,1
17390.866,0,1,2,7,-1,0,-3,-1
17398.379,0,0,1,3,3,-1,0,1
17398.379,0,-1,-4,31,-1,4,-1,-1
17413.478,-3,-1,1,-58,-5,-2,1,-2
17413.478,1,-1,-1,-3,0,0,2,-1
17421.35,1,-2,-1,-2,-4,-2,-1,-1
17421.35,-1,1,5,12,2,-2,-1,1
17437.231,2,-1,-7,8,0,2,-1,-1
17437.231,-2,0,-4,-5,-3,-1,-3,-1
17438.336,-1,0,4,-1,-1,-1,-2,-1
17438.336,-1,-1,0,-11,1,-1,1,0
17450.988,2,4,7,16,-1,-1,0,0
17450.988,1,-1,7,3,2,-1,1,-1
17459.307,1,-1,2,12,2,1,1,0
17459.307,-2,-6,-23,-30,-8,-3,-2,-2
17474.543,-1,-3,-1,-5,-2,-4,-3,-2
17474.543,0,2,5,15,2,1,-1,1
17475.54,0,2,9,13,-3,0,-1,0
17475.54,0,-2,2,-23,0,-1,0,0
17496.969,-2,0,-5,1,-2,-1,-1,0
17496.969,0,-4,-1,3,-2,-1,-1,-1
17498.419,-2,-1,-4,-7,-5,-1,-2,-2
17498.419,-2,0,2,7,2,-2,1,0
17511.244,-1,-2,-6,-2,1,0,-1,-2
17511.244,-3,1,2,-1,6,2,1,2
17519.05,2,-1,-5,-8,-2,0,1,1
17519.05,0,-1,0,-1,-1,0,-1,0
17533.484,-2,1,6,11,1,0,0,0
17533.484,0,-3,-2,4,1,0,0,-1
17534.72,-2,-1,-3,-11,-1,-1,-1,-1
17534.72,1,2,2,-2,-1,1,1,-1
17557.447,-1,0,2,6,3,-1,-1,-1
17557.447,1,-1,-3,0,1,1,-3,0
17558.457,-1,0,-3,-5,-3,-4,-1,1
17558.457,-1,-1,2,0,-1,0,0,1
17580.24,-1,-1,2,7,-1,1,3,1
17580.24,0,0,-4,-1,0,-3,-1,-1
17580.24,0,-1,-2,0,2,1,0,2
17580.24,-1,-3,-4,-21,-2,-1,1,0
17593.73,-1,-3,-1,0,-2,-1,0,-1
17593.73,0,0,3,2,1,1,-1,-1
17594.75,1,1,-2,-1,-1,0,1,0
17594.75,-3,-1,-5,2,-2,1,-2,1
17616.604,1,-1,3,4,1,-1,0,-1
17616.604,0,0,-5,-12,-3,-2,-1,0
17617.607,-1,2,2,2,0,0,-2,-2
17617.607,0,0,-1,10,3,0,0,-1
17639.665,-1,2,5,4,0,-2,-1,-1
17639.665,2,1,0,5,-5,-3,2,2
17640.715,1,-1,-3,-9,3,3,0,-1
17640.715,1,0,4,8,-2,-3,0,0
17654.112,0,-2,-2,-11,2,0,-1,0
17654.112,-1,-1,1,6,0,-1,-1,1
17655.142,-2,-1,-1,5,0,-1,-2,-1
17655.142,1,2,0,-3,-2,-1,1,-1
17685.091,-1,-2,-2,4,1,-1,0,-1
17685.091,-2,2,3,-6,-2,0,-1,0
17685.091,-3,-2,0,-7,0,1,-1,0
17685.091,0,0,2,2,3,1,1,-1
17699.58,1,1,-1,4,-2,1,-1,0
17699.58,-1,-3,-2,-5,-3,-1,0,-1
17700.579,0,-1,1,-1,-3,-1,0,-2
17700.579,-1,1,7,3,2,0,2,-2
17714.057,-1,0,-8,-3,-2,1,0,1
17714.057,0,0,0,-5,-2,0,0,-1
17715.065,-1,0,3,1,1,-1,-2,0
17715.065,-1,-3,-5,0,-2,-1,-1,-2
17736.792,-2,-6,-11,-7,-1,-2,-1,-1
17736.792,0,2,10,9,2,2,-2,0
17737.789,0,-2,-1,0,-1,0,1,0
17737.789,-1,2,4,7,1,-2,-3,0
17759.415,1,2,0,-10,-1,-2,-1,-1
17759.415,1,-2,0,6,-2,-3,0,1
17760.471,0,1,-8,-4,2,0,1,0
17760.471,0,2,2,1,-2,0,-1,0
17773.508,-2,1,3,10,2,2,0,0
17773.508,-2,-3,-4,-1,1,-2,-2,-1
17774.633,0,1,6,-7,5,2,1,1
17774.633,0,-2,-2,-1,-1,-1,1,0
17796.947,-3,-2,3,13,1,-1,0,-1
17796.947,1,0,2,-19,-3,1,1,-1
17797.955,-1,-2,0,4,-1,-2,1,-2
17797.955,0,-1,-9,-13,-1,-2,-1,2
17819.274,-1,-1,4,2,-3,-1,-1,1
17819.274,-2,-1,1,9,2,1,-1,-2
17820.371,2,-3,-4,3,-1,-2,-1,0
17820.371,-2,-2,-1,-6,-1,0,2,-2
17834.214,1,-1,4,3,0,0,-2,-1
17834.214,0,1,-2,3,0,1,1,-1
17834.214,-1,-1,-5,-6,-2,-2,-3,-1
17834.214,0,0,1,1,-3,0,-1,1
17856.801,-1,1,1,-2,2,1,1,-1
17856.801,0,-2,0,-1,1,0,-4,-2
17857.828,-3,0,-2,2,-1,-3,0,0
17857.828,0,-2,-3,-3,-1,-2,-2,-1
17887.682,0,0,0,0,1,-2,1,1
17887.682,1,1,-2,5,-1,-1,-1,1
17887.682,-1,1,3,-1,-2,0,1,0
17887.682,-2,-1,-4,-11,-1,-2,-3,0
17894.208,1,2,1,1,0,-1,0,-1
17894.208,0,1,3,6,0,-1,-1,1
17895.237,1,0,0,9,3,1,-1,0
17895.237,-3,-2,-13,-13,-3,0,1,1
17916.866,1,0,2,-2,-1,-1,0,0
17916.866,-1,0,-3,-1,-1,0,-1,1
17917.888,1,0,3,-1,-5,-1,0,-1
17917.888,0,1,2,2,5,0,0,1
17939.867,-2,0,-2,-3,-1,-1,1,0
17939.867,-1,-2,0,-1,2,1,1,0
17939.867,0,-2,-1,-1,-4,-2,-2,-2
17939.867,-1,1,-1,0,-2,3,-2,0
17953.639,-1,-2,-4,11,-1,1,-2,0
17953.639,-1,0,1,-21,-4,-4,-1,-1
17954.741,-1,0,-6,-1,2,2,0,-1
17954.741,0,-1,3,9,0,0,1,-2
17976.901,-1,0,-1,-8,0,-2,-2,-3
17976.901,0,0,-2,6,-2,-1,-1,0
17978.355,-1,0,1,13,-2,-3,-1,0
17978.355,-1,0,-1,-20,-2,0,2,-1
18000.244,0,-1,5,3,1,-1,-1,0
18000.244,1,-1,2,6,-1,0,0,0
18000.244,-1,1,-5,-6,1,-1,-1,0
18000.244,-2,-2,-3,6,0,0,-1,0
18014.122,0,-1,2,-4,-2,1,0,1
18014.122,1,-2,-1,-4,-1,-2,-2,-2
18015.119,0,-3,-1,7,-2,-1,-3,2
18015.119,0,1,0,-19,-1,-1,0,0
18037.786,0,-2,-1,-3,1,-1,2,0
18037.786,0,3,-1,4,-1,-1,0,-2
18038.825,1,3,5,1,2,1,3,-1
18038.825,1,-1,-2,7,-4,0,1,-1
18059.865,-2,-4,-12,-14,-3,-2,-4,-1
18059.865,-1,0,2,4,1,2,0,-1
18060.875,-1,-3,-2,-7,0,1,1,0
18060.875,0,1,3,9,2,0,-1,2
18082.508,0,-2,2,4,-2,-1,1,0
18082.508,-1,0,-2,1,0,0,1,2
18083.519,0,-1,-3,-8,1,-1,-2,1
18083.519,-1,2,2,7,-1,-1,1,-1
18097.658,0,-1,2,0,0,0,-2,0
18097.658,1,-1,2,1,1,0,-2,0
18097.658,-2,-2,-2,-3,0,-3,-2,-1
18097.658,1,1,4,6,1,1,0,1
18119.498,-1,1,0,-1,-2,-2,-1,0
18119.498,0,-1,-2,11,1,0,0,-1
18121.82,0,-1,0,-26,-3,3,2,0
18121.82,-2,-1,-4,5,-1,0,-1,0
18133.599,1,0,3,1,1,0,0,-1
18133.599,-1,-2,0,0,0,-1,0,0
18142.423,1,-2,-3,6,1,0,1,0
18142.423,0,-1,0,1,-2,-3,1,-3
18164.814,1,1,4,0,2,0,1,0
18164.814,-1,2,0,4,5,2,-2,1
18171.212,0,1,0,2,-3,-2,-3,1
18171.212,-2,-2,-2,-8,-1,-2,0,0
18179.262,-2,1,0,6,0,1,-1,0
18179.262,-1,0,0,-5,-1,0,0,-2
18180.709,-2,1,1,0,0,1,0,-2
18180.709,1,0,2,2,1,1,-1,-2
18192.808,-1,0,1,12,-1,0,-1,-1
18192.808,-1,-3,-3,-18,-4,-2,0,0
18202.726,0,1,-1,3,0,0,0,-2
18202.726,-2,-3,-1,-1,0,-2,1,-1
18217.033,0,0,-1,5,3,2,0,-2
18217.033,2,-1,1,9,-4,0,-1,0
18219.026,-1,2,-2,0,5,2,1,-1
18219.026,0,0,-3,-2,-3,-1,-4,1
18240.048,1,0,2,-2,-2,-1,-1,0
18240.048,-1,-2,1,-1,-3,-3,-1,0
18241.069,-1,-1,-2,0,-1,-1,1,0
18241.069,-3,-3,-5,-5,1,0,-1,-1
18262.489,0,1,1,-3,-1,0,0,2
18262.489,0,1,-1,-12,-2,1,-1,0
18263.508,0,0,1,1,-1,-1,-1,-1
18263.508,1,1,3,5,3,1,0,0
18277.208,1,0,0,-5,-3,-3,-3,-1
18277.208,0,0,0,4,3,1,1,-2
18279.266,-1,-1,3,3,1,0,0,-1
18279.266,-1,-1,-4,-3,0,0,0,0
18307.727,-1,-3,-2,-8,-5,0,-2,-1
18307.727,-1,0,-2,0,-2,0,-4,0
18308.739,-1,-2,-5,1,2,0,0,1
18308.739,-1,-1,1,0,-2,-1,0,-1
18313.22,0,1,1,0,1,2,0,1
18313.22,0,-1,0,-4,-1,-1,0,0
18327.831,-1,1,-1,-6,-3,-1,-2,-2
18327.831,0,-3,-2,15,-1,-2,0,-2
18337.577,0,0,-1,-22,0,0,4,-1
18337.577,0,1,2,-2,-1,0,-1,-1
18338.599,1,2,1,3,-1,0,-2,2
18338.599,0,0,-2,0,3,-1,0,0
18359.324,-2,0,-3,1,-2,-2,-2,-1
18359.324,0,-3,4,2,1,0,0,-2
18360.838,0,-1,-1,-1,0,2,1,0
18360.838,-2,2,2,-2,3,2,0,1
18373.185,0,-1,0,4,-1,0,-2,1
18373.185,-1,-1,-5,-8,0,-3,-1,1
18389.642,-2,-1,3,5,-1,-2,-1,0
18389.642,1,2,-4,-2,0,-2,-1,-1
18397.621,-1,-1,-5,1,-1,1,-1,-1
18397.621,0,0,2,2,1,1,0,0
18398.92,-1,-2,-1,-3,-2,-2,0,0
18398.92,1,1,2,1,-2,-1,-1,-2
18420.087,2,1,2,-1,0,2,0,-2
18420.087,0,1,-5,9,0,1,1,0
18421.105,0,-1,-3,-2,-1,-1,-1,1
18421.105,-1,0,2,-2,0,-1,2,1
18433.294,-1,-1,2,6,4,-1,0,0
18433.294,0,-1,-1,2,-3,0,-3,1
18441.886,-1,-3,-4,-4,-4,-1,0,-2
18441.886,0,1,2,0,-1,0,0,-1
18456.851,1,0,1,-1,-1,-2,2,0
18456.851,-1,1,-4,-1,-1,-2,-2,-1
18463.742,-1,-1,-3,-4,-5,-2,-1,-1
18463.742,0,0,0,-1,-1,0,-2,0
18479.875,-1,-2,1,3,2,1,0,1
18479.875,-2,-4,0,-1,-2,-2,-2,-2
18480.928,1,2,-5,2,1,-1,1,-2
18480.928,-2,0,-1,1,3,0,0,-1
18502.787,1,1,5,6,-1,-1,1,0
18502.787,1,0,-6,-12,-2,-2,1,-1
18503.903,-1,-3,2,2,-2,0,0,-2
18503.903,0,-1,-3,-4,-2,-1,0,1
18517.462,0,0,3,4,-2,-1,-2,0
18517.462,1,2,0,5,6,2,1,1
18519.554,0,1,0,-4,-2,0,3,-1
18519.554,2,0,2,1,-1,0,-1,0
18539.327,0,-1,-4,-1,-7,-1,0,0
18539.327,0,-1,4,4,-2,1,0,-1
18541.478,-2,0,-1,2,3,0,-1,1
18541.478,0,-1,-3,-4,-1,0,0,-1
18562.687,-2,1,-1,0,-1,-1,-2,2
18562.687,-1,-1,0,-2,-1,-1,0,-1
18564.19,0,-2,0,11,0,0,1,-1
18564.19,-4,-1,-2,-8,-3,-1,-2,0
18576.791,0,0,-3,2,0,0,0,0
18576.791,-3,0,2,-2,-6,-2,-3,-1
18578.785,0,0,-2,4,3,1,-1,0
18578.785,0,-4,1,3,7,3,1,0
18599.218,-1,0,0,-5,1,1,-1,0
18599.218,0,0,2,4,1,-2,-1,-1
18600.495,0,-1,-1,-7,-7,-1,-1,-1
18600.495,0,2,-4,-3,-1,-3,-2,-2
18622.03,1,0,-1,-2,-1,0,0,-2
18622.03,-1,-2,1,2,-1,1,0,1
18624.186,-3,-1,1,-2,0,0,-1,0
18624.186,-1,-1,-1,-4,-2,-1,1,0
18636.096,1,0,2,12,-1,0,-3,-1
18636.096,0,1,1,-19,3,1,1,0
18643.822,0,0,-1,0,1,-1,-1,-1
18643.822,-2,-3,-5,-4,-1,1,-1,0
18660.271,2,0,1,0,3,-2,0,0
18660.271,-1,0,-1,4,0,0,0,-3
18661.284,-1,0,3,2,-4,0,-1,0
18661.284,-1,-1,-1,-4,0,-1,0,-1
18681.917,-3,-2,0,-5,-2,0,-1,-1
18681.917,0,1,-3,2,-3,1,2,0
18684.259,-1,-2,-2,-5,3,1,-1,0
18684.259,-2,0,-1,12,-4,-5,-2,-1
18697.001,-1,0,0,-20,0,0,-1,-1
18697.001,0,-3,1,5,3,-1,0,0
18703.641,-1,-2,-1,4,-2,-1,2,-1
18703.641,-1,-1,-4,-4,1,1,1,0
18719.24,0,0,5,2,-1,-1,-1,-1
18719.24,-1,2,2,6,-4,-1,1,1
18721.268,0,-1,-13,-11,2,-1,-1,0
18721.268,1,-1,3,-5,-1,1,0,0
18742.401,0,-1,2,5,0,1,0,-1
18742.401,2,0,3,4,3,0,-3,-1
18743.443,1,0,0,8,-1,1,1,0
18743.443,-2,1,0,0,-1,-2,1,-3
18756.283,0,-2,-2,4,-4,0,-1,-2
18756.283,0,-2,0,-16,1,-1,1,0
18764.185,-1,-1,-5,-5,2,-1,-4,-1
18764.185,0,-1,0,2,-2,-1,-1,0
18779.898,0,0,1,0,1,2,0,0
18779.898,-1,-1,0,6,-1,-1,0,-1
18780.91,-2,1,2,4,-1,-1,-1,0
18780.91,-1,-3,0,-3,-1,-1,-1,0
18801.396,0,-1,-1,-5,-3,-1,-1,-2
18801.396,0,-2,1,-3,4,1,-2,-1
18810.096,-1,-1,2,-1,0,0,1,-1
18810.096,-2,1,1,4,-3,1,0,1
18816.179,-1,0,0,4,5,1,0,1
18816.179,-1,1,-4,-9,-1,2,1,0
18822.869,1,-3,3,7,-3,-3,-1,-3
18822.869,0,0,0,-14,1,0,-1,0
18840.18,-1,0,-2,-2,-4,-1,-4,2
18840.18,-1,-2,-1,4,3,1,-2,2
18841.188,0,1,0,4,-1,0,0,1
18841.188,0,0,2,2,-1,-2,-2,0
18869.761,-1,0,-2,-3,3,0,-1,0
18869.761,-1,-2,-1,-1,-6,-3,1,-1
18870.773,-2,1,0,-7,-1,0,0,-1
18870.773,-2,0,4,2,-2,0,0,-2
18876.541,-1,0,-2,-8,-1,-3,0,-2
18876.541,1,-1,2,10,-3,1,-2,-1
18883.008,-1,2,-6,-11,2,-1,1,0
18883.008,-2,-3,0,1,-2,0,-1,0
18899.393,1,-1,2,5,-1,-3,-1,-1
18899.393,0,1,-1,4,-1,0,0,-1
18901.465,1,-1,3,-1,2,-1,2,0
18901.465,0,0,-4,0,-1,0,1,0
18922.235,-1,1,-1,-1,-2,-2,1,-1
18922.235,-1,1,-2,1,-1,0,-1,2
18924.296,0,-2,-1,0,-1,1,-1,-1
18924.296,0,0,-2,1,2,1,1,0
18936.359,2,-2,2,-3,-3,0,1,-1
18936.359,0,0,0,4,0,-3,0,0
18943.709,0,-2,1,-13,0,-1,0,1
18943.709,1,1,2,2,-2,-2,-1,0
18959.565,0,-2,3,5,-1,0,1,0
18959.565,-1,1,-11,-12,-4,1,-1,-1
18961.644,0,-4,5,8,-2,1,0,0
18961.644,-1,-1,-5,-8,-4,-3,0,-2
18982.591,1,0,-2,-2,5,1,0,1
18982.591,-1,-2,-3,8,0,-3,-2,-1
18983.67,0,-1,-1,3,1,-2,-1,0
18983.67,0,0,-1,-1,0,0,-1,0
18996.247,-1,-1,1,2,-2,0,-1,-2
18996.247,-2,-2,-2,-2,0,0,2,-1
19004.862,-2,-1,-1,1,-3,-1,-1,0
19004.862,1,-1,2,4,1,-2,-1,-3
19019.525,-2,0,-1,-3,-3,-2,0,1
19019.525,-1,0,2,11,1,2,-1,0
19021.678,-1,3,-3,-24,2,0,-1,0
19021.678,-2,1,0,4,0,-2,0,0
19042.528,0,-4,-2,-3,-3,-2,0,1
19042.528,0,1,0,-2,-4,0,0,0
19043.525,0,-2,0,12,-2,-1,0,1
19043.525,0,0,0,-3,4,1,0,-2
19056.327,0,-6,6,-1,-3,1,0,-1
19056.327,0,0,-4,-4,3,-2,-2,0
19064.265,0,1,1,4,-1,3,0,-1
19064.265,-1,-1,-1,-3,-1,0,1,0
19094.502,-2,1,1,5,2,-1,0,0
19094.502,-1,0,1,-3,-4,-1,0,-1
19096.787,0,-1,-3,-1,1,0,2,-2
19096.787,0,1,1,5,1,-1,0,-1
19102.294,0,-1,3,-1,1,1,0,1
19102.294,3,1,-2,-7,-2,-1,-3,1
19103.307,0,1,-4,-1,-4,-1,0,-2
19103.307,-2,-1,1,0,-2,0,0,0
19115.71,-1,2,-4,13,0,-1,-1,-1
19115.71,-3,-2,4,-23,1,1,2,1
19125.21,-1,0,2,5,-2,-2,1,2
19125.21,1,-2,-4,2,1,1,-1,-1
19139.427,1,-1,-1,-3,0,0,-3,2
19139.427,-2,-2,2,10,1,-2,1,-1
19141.454,-1,-2,-1,-7,-3,2,0,-3
19141.454,-3,-2,-2,-2,-3,-1,2,2
19162.38,-1,1,-2,-6,0,0,-1,-1
19162.38,0,0,1,4,-1,0,-1,-1
19163.719,2,0,-1,2,0,-1,-2,1
19163.719,-2,-1,-3,3,3,-1,-1,0
19176.066,-1,2,4,-2,-2,-1,-1,-2
19176.066,-1,0,1,2,2,1,-1,-1
19190.78,-1,0,-1,3,-1,-2,-2,1
19190.78,-1,-1,2,0,0,1,0,0
19199.27,-1,-1,-1,-1,-3,-3,-2,-1
19199.27,0,-1,-1,1,2,1,1,-1
19201.28,0,-2,-2,-5,0,-1,0,0
19201.28,2,0,-2,2,-3,-1,-1,0
19222.529,-1,-1,-2,-4,0,3,-1,0
19222.529,0,1,0,2,-1,0,0,-1
19223.525,0,-2,-3,3,0,0,0,-1
19223.525,2,-1,3,-5,0,1,1,0
19236.162,2,-2,2,1,-1,-2,-3,-1
19236.162,-1,0,-3,3,-3,-1,0,-1
19244.59,1,0,-2,3,1,0,-2,0
19244.59,-2,-1,-2,-1,0,0,-2,0
19260.024,1,0,1,-3,-3,0,-1,-1
19260.024,-1,-1,-1,4,2,1,0,0
19261.054,1,-2,1,-10,2,-1,0,-3
19261.054,-1,2,2,1,-1,-1,-1,0
19281.988,-1,1,0,0,0,-2,-1,-1
19281.988,-1,-1,-2,-5,1,-2,-2,0
19296.851,-2,0,-1,6,-2,-2,-1,-1
19296.851,1,0,-2,-1,0,2,-1,0
19297.845,-3,-3,-4,-1,0,0,1,-1
19297.845,0,0,-1,3,-2,0,-1,-1
19305.15,-1,2,1,1,-1,-1,1,-1
19305.15,-3,0,-4,-3,-1,-1,-1,-2
19319.7,1,0,-1,5,2,-1,-1,2
19319.7,-1,-5,0,-2,-3,-3,0,-2
19321.767,0,-1,-3,-3,0,0,-1,-1
19321.767,0,-2,1,0,-2,-1,0,-2
19349.299,-1,1,2,1,2,-1,0,-1
19349.299,-1,-1,-1,-4,3,2,0,0
19351.44,-2,-2,0,1,-5,-2,-2,-1
19351.44,0,-2,0,1,1,-2,0,0
19364.221,1,1,-4,0,2,2,-1,-1
19364.221,-1,-1,1,3,-3,-2,1,-2
19366.636,1,1,1,-7,2,-1,0,0
19366.636,-1,0,-2,4,-2,2,-1,0
19379.904,-1,-3,-8,-15,-2,0,-1,1
19379.904,0,-1,5,4,-1,2,0,0
19380.913,0,0,-6,2,-3,-1,2,1
19380.913,0,-2,5,-3,1,-2,-3,-2
19401.905,-1,1,4,7,4,1,0,-1
19401.905,0,0,-5,-1,-2,-2,-2,-3
19404.015,-1,0,3,-1,1,1,-1,-1
19404.015,1,2,-1,2,-2,-1,0,0
19425.242,-1,-2,-2,-1,-2,0,0,-1
19425.242,-2,-1,-2,-2,-3,-1,-1,0
19426.264,-2,-1,6,2,-1,0,0,-2
19426.264,-2,0,-6,-5,3,2,1,0
19439.036,-1,0,3,0,-2,-2,-1,-2
19439.036,0,4,1,-2,0,-4,2,3
19441.75,-1,-2,-6,-4,-1,-2,-1,-3
19441.75,1,0,3,2,1,1,-1,-1
19462.779,0,0,2,9,0,0,-3,1
19462.779,1,3,-5,-24,-3,0,0,0
19464.183,0,-1,0,5,0,0,-1,1
19464.183,1,2,-1,5,1,0,0,-1
19484.44,-1,-1,-2,1,-1,-2,-2,-2
19484.44,-1,-1,-2,3,0,-2,-1,0
19491.235,0,2,-3,-3,-5,-2,0,0
19491.235,0,-2,3,4,2,-1,-1,0
19498.743,0,3,-1,-3,0,2,0,-2
19498.743,0,0,-5,-12,-5,-1,0,0
19507.436,0,-3,2,-1,1,0,1,0
19507.436,-2,-2,1,31,-1,-1,-2,-1
19522.36,1,-1,2,-10,3,1,2,1
19522.36,-1,0,-6,-32,-9,-2,-3,0
19523.367,0,2,0,1,-1,-3,0,1
19523.367,0,0,-1,-5,-1,-2,-1,0
19544.677,0,0,1,9,1,0,1,1
19544.677,-2,-3,2,19,6,3,2,-1
19545.69,0,-2,1,4,2,2,-1,1
19545.69,-2,0,1,-9,-5,0,0,1
19567.624,1,-2,-2,0,0,-1,0,-1
19567.624,-2,-1,3,9,0,1,1,-1
19568.64,0,1,-3,-4,-2,-1,-2,-1
19568.64,-2,-2,0,-5,1,-1,-1,1
19582.031,1,2,2,-7,-3,-1,-1,0
19582.031,-1,-2,-4,9,-2,-2,1,-1
19584.159,0,-2,1,0,-3,0,0,-1
19584.159,0,0,-2,-5,-1,0,1,0
19605.144,0,0,1,-1,0,-3,-2,-1
19605.144,2,-3,0,7,6,1,0,1
19606.158,1,0,-1,9,2,0,1,-1
19606.158,1,1,1,-12,-5,-2,1,-2
19627.58,-2,-1,2,7,-2,2,-2,-1
19627.58,-2,0,2,4,0,-1,1,-1
19628.649,-1,-3,3,7,3,2,0,0
19628.649,1,-2,0,5,-1,1,-3,2
19642.398,0,-1,-3,-16,-1,0,1,0
19642.398,0,-2,-1,3,-2,0,-2,-1
19643.829,-2,-3,-6,-10,-3,-1,-2,0
19643.829,-1,2,-1,3,0,2,1,-1
19664.742,0,2,-1,-2,1,-2,-1,0
19664.742,0,2,-3,5,2,0,0,-1
19665.872,-1,0,-1,-24,0,-3,-1,-2
19665.872,1,-1,0,-1,-2,-2,1,-3
19679.196,2,-3,-2,6,-1,0,-1,3
19679.196,0,1,2,4,1,0,-2,0
19685.931,-2,0,0,4,-2,0,3,-1
19685.931,-1,-2,-2,-7,-1,0,-2,0
19702.076,-1,-1,0,-2,-1,-1,2,-1
19702.076,0,0,3,0,-1,1,-3,0
19703.082,1,1,0,3,1,0,0,0
19703.082,0,1,1,-7,-3,-2,-2,-2
19724.472,-1,0,4,6,-1,-1,-1,-1
19724.472,-1,2,2,1,1,-1,-2,2
19726.624,-2,-1,0,-4,0,1,2,0
