t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,roll_mdeg,pitch_mdeg,yaw_mdeg
84737,17452,-634,-2270,-522,-46,48,7407,2073,-13
84747,17404,-634,-2218,-526,-38,50,7316,2070,-10
84757,17510,-636,-2224,-525,-38,57,7225,2062,-7
84767,17450,-634,-2254,-519,-37,60,7315,2063,-10
84777,17446,-628,-2226,-519,-39,56,7231,2028,-7
84787,17486,-654,-2278,-520,-37,58,7311,2069,-9
84797,17460,-650,-2294,-521,-34,58,7399,2092,-13
84807,17436,-644,-2288,-524,-39,57,7489,2098,-16
84817,17490,-596,-2278,-520,-41,54,7454,2014,-15
84827,17458,-616,-2272,-526,-38,53,7366,1991,-12
84837,17466,-608,-2214,-523,-38,61,7275,1982,-9
84847,17462,-616,-2252,-519,-43,59,7362,2007,-12
84857,17440,-578,-2268,-520,-42,59,7394,1922,-13
84867,17434,-628,-2280,-518,-43,58,7432,2005,-14
84877,17466,-630,-2196,-517,-44,62,7342,2020,-10
84887,17466,-642,-2304,-522,-38,58,7427,2053,-13
84897,17474,-650,-2268,-516,-39,54,7383,2133,-11
84907,17464,-630,-2268,-519,-39,54,7400,2043,-11
84917,17472,-630,-2310,-528,-43,58,7491,2046,-15
84927,17440,-600,-2276,-524,-39,62,7443,1968,-14
84937,17490,-606,-2244,-525,-38,59,7352,1968,-11
84947,17462,-602,-2244,-522,-35,62,7265,1939,-8
84957,17454,-624,-2238,-522,-39,53,7302,2022,-9
84967,17444,-638,-2266,-521,-38,56,7382,2066,-12
84977,17440,-608,-2274,-519,-42,61,7425,1986,-13
84987,17462,-624,-2214,-521,-43,55,7336,2005,-10
84997,17488,-680,-2242,-524,-42,52,7322,2095,-9
85007,17430,-650,-2236,-525,-43,52,7278,2175,-8
85017,17434,-632,-2198,-522,-37,54,7220,2104,-6
85027,17466,-624,-2268,-521,-45,57,7304,2068,-9
85037,17464,-654,-2320,-525,-41,61,7393,2088,-12
85047,17486,-642,-2314,-526,-37,58,7483,2086,-16
85057,17426,-618,-2278,-528,-42,59,7443,2004,-15
85067,17454,-626,-2328,-521,-48,57,7532,2022,-18
85077,17442,-648,-2308,-519,-44,56,7538,2114,-18
85087,17474,-614,-2282,-521,-40,53,7480,2043,-16
85097,17416,-600,-2278,-525,-37,56,7451,1956,-15
85107,17450,-654,-2266,-520,-39,55,7424,2044,-14
85117,17428,-664,-2254,-527,-40,59,7386,2127,-13
85127,17480,-684,-2256,-524,-42,59,7356,2214,-12
85137,17438,-668,-2264,-523,-42,62,7422,2151,-15
85147,17444,-636,-2262,-519,-44,58,7387,2067,-13
85157,17488,-642,-2318,-525,-39,59,7477,2077,-17
85167,17478,-634,-2302,-526,-39,59,7553,2025,-20
85177,17440,-666,-2262,-523,-39,54,7484,2085,-17
85187,17478,-630,-2214,-529,-48,63,7395,2073,-15
85197,17452,-666,-2242,-523,-43,55,7338,2145,-13
85207,17446,-640,-2246,-518,-41,57,7334,2053,-12
85217,17440,-624,-2248,-523,-44,57,7374,1971,-14
85227,17486,-632,-2234,-524,-40,62,7305,2031,-11
85237,17444,-588,-2230,-525,-38,58,7289,1941,-11
85247,17438,-640,-2272,-524,-42,61,7351,2008,-13
85257,17442,-596,-2262,-520,-44,58,7396,1928,-15
85267,17458,-604,-2256,-524,-40,53,7335,1995,-13
85277,17430,-602,-2294,-523,-40,53,7424,1976,-16
85287,17444,-622,-2282,-522,-36,50,7470,2054,-17
85297,17434,-594,-2254,-524,-47,57,7411,1985,-15
85307,17464,-652,-2282,-525,-49,61,7433,2074,-17
85317,17462,-656,-2234,-528,-39,63,7349,2109,-14
85327,17460,-640,-2180,-525,-33,59,7258,2099,-11
85337,17464,-618,-2288,-527,-38,59,7341,2063,-14
85347,17402,-648,-2228,-517,-38,59,7280,2132,-12
85357,17476,-646,-2316,-517,-43,61,7371,2121,-15
85367,17434,-622,-2222,-511,-42,61,7302,2061,-12
85377,17462,-634,-2238,-515,-39,58,7380,2108,-14
85387,17486,-634,-2230,-517,-43,57,7297,2072,-10
85397,17380,-606,-2238,-521,-44,55,7333,1988,-12
85407,17446,-654,-2312,-523,-38,62,7409,2038,-14
85417,17442,-660,-2274,-524,-39,60,7424,2128,-15
85427,17448,-652,-2254,-521,-37,57,7333,2119,-12
85437,17438,-650,-2178,-524,-42,59,7242,2119,-9
85447,17466,-634,-2170,-520,-41,53,7156,2089,-5
85457,17456,-624,-2282,-524,-39,50,7245,2070,-9
85467,17464,-648,-2272,-520,-33,54,7333,2089,-12
85477,17440,-614,-2336,-528,-37,58,7419,2063,-15
85487,17472,-608,-2252,-524,-36,60,7359,1994,-13
85497,17432,-638,-2230,-522,-38,58,7301,2065,-11
85507,17434,-640,-2272,-522,-41,53,7390,2079,-14
85517,17428,-650,-2294,-525,-37,61,7475,2110,-18
85527,17470,-618,-2304,-521,-44,62,7507,2024,-19
85537,17470,-660,-2292,-522,-34,59,7482,2112,-18
85547,17460,-618,-2232,-520,-33,62,7401,2071,-15
85557,17438,-612,-2256,-521,-37,56,7368,1986,-14
85567,17446,-634,-2248,-530,-39,52,7339,2072,-13
85577,17436,-636,-2288,-523,-37,56,7429,2071,-17
85587,17422,-646,-2264,-518,-42,55,7374,2144,-14
85597,17490,-618,-2290,-522,-42,56,7422,2066,-16
85607,17546,-642,-2204,-528,-37,56,7331,2071,-13
85617,17452,-608,-2222,-518,-42,61,7273,2001,-11
85627,17494,-604,-2264,-520,-40,56,7357,1967,-14
85637,17422,-630,-2300,-522,-42,62,7438,2009,-17
85647,17476,-636,-2248,-522,-38,59,7357,2052,-14
85657,17458,-666,-2234,-519,-38,60,7311,2132,-12
85667,17430,-686,-2240,-526,-41,54,7321,2223,-13
85677,17432,-640,-2288,-520,-48,53,7390,2162,-15
85687,17456,-630,-2244,-514,-40,60,7344,2084,-13
85697,17450,-626,-2278,-517,-48,57,7426,2043,-15
85707,17440,-612,-2354,-525,-51,54,7516,2025,-19
85717,17396,-622,-2230,-523,-44,54,7426,2027,-16
85727,17454,-618,-2234,-523,-40,56,7335,2016,-12
85737,17450,-620,-2292,-520,-47,59,7427,2017,-15
85747,17436,-654,-2292,-518,-42,60,7471,2097,-17
85757,17500,-664,-2302,-514,-41,61,7505,2182,-17
85767,17432,-618,-2220,-520,-45,59,7430,2131,-15
85777,17448,-642,-2286,-520,-42,49,7487,2059,-16
85787,17468,-630,-2276,-522,-45,55,7398,2043,-13
85797,17504,-606,-2276,-522,-42,50,7410,1952,-14
85807,17446,-596,-2250,-526,-41,54,7320,1934,-11
85817,17414,-658,-2174,-536,-42,57,7257,2000,-10
85827,17416,-626,-2224,-523,-41,61,7296,2082,-11
85837,17458,-656,-2338,-520,-48,57,7386,2096,-14
85847,17482,-670,-2222,-522,-42,56,7307,2141,-11
85857,17470,-598,-2234,-522,-39,58,7297,2050,-11
85867,17478,-646,-2290,-522,-45,57,7385,2075,-14
85877,17442,-636,-2202,-516,-43,53,7294,2073,-10
85887,17446,-622,-2282,-512,-41,52,7380,2046,-13
85897,17452,-634,-2286,-511,-39,55,7469,2064,-15
85907,17420,-624,-2658,-478,-38,59,7560,2062,-15
85917,17462,-620,-3258,-222,-48,58,7651,2063,3
85927,17522,-624,-3528,388,-60,75,7741,2072,69
85937,17508,-616,-3518,1181,-73,94,7831,2090,194
85947,17490,-592,-3264,1971,-74,127,7918,2116,379
85957,17438,-576,-2876,2594,-67,158,8002,2141,610
85967,17436,-578,-2334,3002,-77,157,7921,2134,878
85977,17438,-634,-1858,3101,-77,168,7823,2177,1155
85987,17422,-556,-1792,2934,-81,159,7728,2204,1419
85997,17466,-658,-1592,2642,-81,150,7631,2241,1661
86007,17396,-652,-980,2209,-83,137,7536,2273,1870
86017,17466,-644,-534,1430,-70,114,7442,2294,2021
86027,17402,-646,-798,345,-59,76,7350,2301,2090
86037,17410,-628,-2006,-569,-51,50,7264,2272,2090
86047,17484,-630,-2044,-851,-45,40,7180,2235,2069
86057,17454,-616,-2138,-995,-44,46,7122,2161,2036
86067,17422,-600,-2216,-1107,-33,51,7171,2076,1990
86077,17466,-662,-2328,-1141,-41,45,7261,2085,1940
86087,17480,-670,-2424,-1107,-45,46,7353,2091,1892
86097,17424,-632,-2434,-1013,-48,52,7446,2080,1852
86107,17456,-660,-2490,-889,-46,57,7538,2084,1821
86117,17456,-646,-2528,-736,-39,49,7630,2083,1801
86127,17458,-636,-2320,-584,-44,60,7542,2060,1800
86137,17406,-662,-2182,-533,-48,51,7455,2081,1802
86147,17490,-660,-2246,-522,-46,52,7372,2118,1806
86157,17500,-662,-2208,-525,-48,53,7283,2132,1809
86167,17450,-610,-2248,-518,-38,53,7316,2046,1808
86177,17464,-620,-2240,-517,-42,55,7295,1957,1809
86187,17502,-628,-2270,-524,-48,51,7364,2015,1807
86197,17458,-640,-2266,-518,-43,54,7402,2097,1806
86207,17422,-654,-2232,-518,-47,53,7317,2126,1809
86217,17430,-636,-2330,-528,-59,52,7407,2108,1806
86227,17446,-668,-2236,-515,-50,54,7331,2157,1809
86237,17462,-646,-2264,-524,-59,57,7397,2091,1807
86247,17428,-654,-2292,-516,-55,52,7482,2125,1804
86257,17414,-582,-2318,-519,-55,58,7520,2041,1803
86267,17426,-600,-2284,-519,-63,54,7474,1963,1805
86277,17406,-608,-2246,-520,-58,56,7386,1977,1808
86287,17430,-646,-2278,-521,-57,60,7426,2059,1807
86297,17454,-642,-2230,-528,-71,51,7339,2077,1810
86307,17472,-636,-2248,-533,-96,48,7285,2005,1811
86317,17464,-650,-2202,-527,-103,47,7228,2072,1813
86327,17460,-620,-2098,-547,-130,58,7144,2058,1815
86337,17436,-620,-2108,-628,-167,61,7064,2044,1810
86347,17440,-636,-2214,-723,-178,47,7164,2055,1792
86357,17462,-606,-2330,-746,-202,45,7266,2034,1772
86367,17476,-654,-2292,-690,-268,43,7366,2068,1756
86377,17446,-676,-2058,-670,-366,47,7302,2084,1748
86387,17416,-650,-1898,-786,-473,33,7245,2082,1732
86397,17474,-670,-2078,-1013,-524,21,7193,2093,1698
86407,17468,-628,-2256,-1186,-540,15,7319,2056,1645
86417,17478,-600,-2396,-1255,-611,19,7453,2026,1587
86427,17458,-600,-2386,-1203,-713,17,7595,1995,1533
86437,17504,-652,-2324,-1152,-850,16,7634,2073,1487
86447,17482,-618,-2318,-1192,-901,18,7631,2006,1439
86457,17504,-658,-2514,-1272,-848,23,7783,2015,1379
86467,17462,-642,-2584,-1265,-773,50,7931,2016,1320
86477,17458,-626,-2482,-1188,-688,66,8072,2019,1266
86487,17404,-704,-2236,-1158,-634,75,8034,2045,1221
86497,17476,-666,-2258,-1251,-599,63,7989,2053,1169
86507,17496,-632,-2448,-1405,-555,61,7941,2027,1106
86517,17482,-598,-2830,-1445,-522,55,8070,2010,1033
86527,17486,-616,-2714,-1313,-437,61,8193,1999,970
86537,17508,-680,-2456,-1183,-350,71,8153,2057,922
86547,17450,-724,-2344,-1193,-292,73,8096,2097,874
86557,17510,-692,-2298,-1296,-300,58,8029,2109,819
86567,17430,-694,-2314,-1385,-353,56,7968,2128,757
86577,17366,-806,-2072,-1514,-315,50,7907,2154,685
86587,17318,-696,-2320,-1840,12,13,7823,2175,589
86597,17440,-582,-2828,-2149,511,-6,7874,2134,463
86607,17534,-496,-2604,-2156,655,-9,7892,2050,337
86617,17612,-578,-2456,-1972,237,4,7896,1942,227
86627,17472,-612,-2590,-1818,-276,39,8007,1934,127
86637,17402,-528,-2856,-1669,-416,39,8128,1905,37
86647,17404,-522,-2886,-1474,-330,38,8241,1878,-37
86657,17532,-498,-2686,-1237,-298,34,8342,1823,-93
86667,17560,-564,-2582,-1039,-577,35,8474,1802,-135
86677,17690,-606,-2504,-898,-1034,57,8464,1826,-160
86687,17678,-550,-2602,-784,-1655,97,8514,1774,-178
86697,17646,-626,-2450,-626,-2233,142,8597,1812,-184
86707,17540,-640,-2588,-559,-2672,169,8740,1891,-186
86717,17528,-646,-2720,-558,-2842,165,8989,1983,-192
86727,17516,-642,-2688,-575,-2925,163,9123,2020,-194
86737,17368,-654,-2824,-618,-3068,180,9419,2091,-205
86747,17150,-694,-3186,-690,-2827,160,9721,2112,-223
86757,17126,-714,-3334,-768,-1889,134,9952,2131,-245
86767,17188,-682,-3234,-811,-809,107,10101,2144,-271
86777,17498,-628,-2968,-817,-130,89,10021,2121,-291
86787,17700,-646,-2930,-786,-109,95,9937,2112,-308
86797,17580,-680,-2964,-730,-467,153,9881,2134,-321
86807,17660,-688,-2908,-730,-713,186,9843,2152,-335
86817,17586,-614,-2914,-782,-696,249,9810,2129,-354
86827,17484,-646,-3010,-830,-677,298,9796,2078,-378
86837,17488,-680,-3146,-859,-710,315,9934,2117,-410
86847,17504,-698,-3128,-874,-769,323,10066,2182,-443
86857,17438,-678,-3288,-866,-829,316,10217,2198,-476
86867,17376,-696,-3236,-854,-799,314,10365,2228,-508
86877,17394,-670,-3150,-837,-744,296,10341,2197,-532
86887,17458,-694,-3198,-799,-768,269,10459,2276,-558
86897,17548,-742,-3160,-765,-871,242,10440,2322,-576
86907,17618,-690,-3154,-740,-1080,236,10435,2299,-591
86917,17524,-700,-3232,-710,-1367,237,10561,2222,-609
86927,17552,-662,-3334,-647,-1653,213,10765,2190,-623
86937,17488,-694,-3244,-609,-1866,208,10815,2216,-629
86947,17482,-714,-3342,-574,-2031,198,10975,2317,-635
86957,17430,-726,-3406,-552,-2160,196,11223,2352,-643
86967,17322,-728,-3460,-559,-2222,176,11478,2370,-651
86977,17216,-750,-3596,-564,-2031,165,11718,2397,-660
86987,17288,-748,-3640,-584,-1585,153,11925,2417,-670
86997,17364,-730,-3692,-603,-1249,147,12089,2366,-680
87007,17444,-710,-3538,-607,-1095,155,12081,2360,-684
87017,17588,-720,-3534,-617,-1159,157,12077,2359,-689
87027,17618,-700,-3506,-598,-1435,175,12095,2353,-693
87037,17594,-712,-3638,-590,-1762,177,12139,2343,-697
87047,17518,-714,-3616,-576,-2060,177,12204,2340,-699
87057,17478,-690,-3722,-579,-2243,169,12299,2296,-702
87067,17552,-768,-3732,-578,-2311,178,12391,2346,-705
87077,17638,-754,-3754,-579,-2451,189,12486,2366,-708
87087,17662,-740,-3804,-573,-2827,196,12608,2370,-710
87097,17744,-760,-3796,-569,-3287,215,12766,2386,-713
87107,17750,-738,-3886,-574,-3744,245,12959,2386,-716
87117,17602,-756,-3980,-592,-4255,269,13190,2406,-721
87127,17496,-740,-4172,-578,-4691,275,13631,2401,-733
87137,17468,-818,-4322,-572,-4923,267,14074,2470,-744
87147,17316,-764,-4498,-575,-4989,270,14540,2480,-756
87157,17180,-744,-4720,-558,-4909,254,14999,2485,-766
87167,17180,-806,-4664,-554,-4727,236,15434,2541,-775
87177,17170,-788,-4830,-567,-4487,210,15861,2548,-786
87187,17166,-816,-4980,-572,-4213,181,16266,2574,-796
87197,17190,-806,-5094,-591,-3970,173,16654,2581,-808
87207,17234,-810,-5076,-593,-3801,157,16853,2587,-811
87217,17256,-790,-5220,-569,-3752,148,17111,2505,-815
87227,17392,-782,-5204,-553,-3774,144,17308,2503,-816
87237,17616,-772,-5100,-536,-3949,144,17518,2503,-815
87247,17674,-808,-5130,-531,-4453,159,17766,2511,-814
87257,17694,-824,-5148,-550,-5080,196,18062,2523,-816
87267,17486,-814,-5430,-581,-5692,240,18405,2537,-820
87277,17482,-830,-5584,-586,-6264,241,18792,2556,-826
87287,17278,-840,-5736,-600,-6639,260,19209,2586,-833
87297,17106,-808,-6000,-605,-6838,266,19811,2574,-848
87307,16902,-870,-6270,-626,-6811,261,20409,2615,-864
87317,16820,-800,-6522,-650,-6543,256,20991,2617,-883
87327,16760,-794,-6698,-663,-6139,238,21542,2616,-902
87337,16726,-810,-6706,-648,-5702,228,22059,2612,-919
87347,16748,-848,-6698,-683,-5237,213,22372,2644,-932
87357,16716,-828,-6834,-744,-4793,222,22650,2637,-948
87367,16682,-786,-6998,-792,-4351,213,23031,2567,-974
87377,16560,-716,-7490,-807,-3934,204,23412,2549,-1002
87387,16746,-772,-7332,-729,-3506,174,23753,2508,-1023
87397,16978,-838,-7080,-705,-3210,173,23910,2518,-1036
87407,16900,-832,-7056,-769,-3114,212,24059,2526,-1054
87417,16850,-856,-7184,-839,-3142,224,24212,2541,-1078
87427,16828,-852,-7286,-879,-3165,229,24366,2554,-1104
87437,16704,-896,-7438,-900,-3084,233,24527,2604,-1133
87447,16606,-798,-7564,-940,-2859,244,24710,2519,-1166
87457,16712,-932,-7598,-972,-2573,246,24853,2592,-1201
87467,16660,-884,-7586,-987,-2350,246,24951,2626,-1236
87477,16710,-806,-7604,-996,-2227,245,25035,2605,-1271
87487,16646,-792,-7702,-965,-2194,226,25127,2556,-1304
87497,16764,-832,-7978,-911,-2206,204,25376,2556,-1339
87507,17082,-884,-7592,-839,-2414,189,25472,2563,-1362
87517,17180,-900,-7614,-848,-2939,228,25609,2574,-1386
87527,17040,-914,-7616,-866,-3599,266,25796,2589,-1413
87537,16940,-934,-7738,-855,-4191,288,26029,2613,-1440
87547,16802,-920,-7844,-808,-4616,282,26295,2637,-1463
87557,16636,-894,-8012,-752,-4876,273,26580,2663,-1483
87567,16502,-916,-8190,-697,-4959,251,26891,2732,-1499
87577,16356,-914,-8366,-684,-4825,244,27327,2782,-1520
87587,16284,-930,-8630,-677,-4550,235,27751,2804,-1541
87597,16360,-902,-8560,-667,-4281,222,27990,2805,-1553
87607,16366,-930,-8544,-667,-4122,214,28217,2826,-1564
87617,16266,-884,-8640,-686,-3977,224,28436,2806,-1577
87627,16232,-916,-8908,-707,-3786,226,28802,2817,-1600
87637,16150,-872,-8988,-697,-3604,220,29150,2791,-1622
87647,16154,-874,-8946,-699,-3412,206,29330,2759,-1635
87657,16048,-898,-9082,-722,-3154,205,29647,2774,-1658
87667,15992,-934,-9192,-743,-2809,199,29930,2813,-1682
87677,15912,-916,-9260,-739,-2402,189,30190,2825,-1706
87687,15880,-838,-9464,-744,-1940,163,30411,2794,-1728
87697,15972,-872,-9456,-703,-1484,133,30595,2755,-1747
87707,16180,-892,-9226,-678,-1262,126,30605,2752,-1756
87717,16282,-926,-9250,-707,-1272,125,30616,2756,-1767
87727,16310,-962,-9234,-781,-1386,161,30636,2766,-1784
87737,16360,-976,-9220,-871,-1570,216,30670,2777,-1809
87747,16410,-982,-9182,-945,-1830,278,30724,2787,-1842
87757,16372,-952,-9222,-1008,-2220,329,30808,2793,-1881
87767,16366,-882,-9294,-1051,-2692,366,30928,2786,-1924
87777,16266,-840,-9312,-1064,-3096,389,31080,2771,-1968
87787,16134,-828,-9376,-1040,-3293,387,31248,2752,-2012
87797,16216,-882,-9324,-1013,-3358,388,31419,2751,-2053
87807,16092,-858,-9426,-1000,-3404,397,31593,2745,-2094
87817,15870,-866,-9652,-963,-3396,374,31768,2727,-2131
87827,15810,-934,-9848,-905,-3256,324,32073,2788,-2170
87837,15652,-880,-9960,-835,-3022,274,32378,2774,-2203
87847,15574,-866,-10056,-798,-2678,236,32656,2758,-2232
87857,15486,-856,-10204,-783,-2240,212,32902,2744,-2259
87867,15478,-910,-10278,-740,-1775,162,33111,2749,-2281
87877,15570,-974,-10266,-706,-1338,124,33272,2799,-2299
87887,15630,-930,-10172,-670,-996,104,33263,2816,-2307
87897,15732,-894,-10126,-644,-768,87,33236,2800,-2312
87907,15828,-936,-10074,-623,-696,76,33203,2803,-2316
87917,15836,-880,-9988,-618,-729,71,33172,2791,-2318
87927,15864,-874,-10016,-634,-789,74,33146,2777,-2323
87937,15840,-804,-9992,-666,-831,90,33126,2746,-2329
87947,15746,-878,-10184,-714,-829,121,33105,2720,-2341
87957,15910,-924,-10102,-734,-795,133,33159,2716,-2358
87967,15968,-944,-10044,-777,-895,167,33221,2713,-2378
87977,16058,-962,-10000,-807,-1192,199,33306,2710,-2403
87987,16114,-950,-9994,-830,-1644,246,33425,2709,-2430
87997,16062,-942,-10056,-868,-2162,288,33584,2709,-2462
88007,15940,-952,-10104,-920,-2583,339,33776,2710,-2499
88017,15710,-984,-10238,-957,-2825,383,33910,2745,-2537
88027,15606,-1002,-10308,-962,-2917,390,34058,2795,-2576
88037,15530,-968,-10404,-945,-2836,374,34200,2846,-2613
88047,15440,-990,-10458,-939,-2556,358,34352,2928,-2651
88057,15298,-910,-10608,-949,-2147,350,34587,2903,-2695
88067,15248,-962,-10780,-955,-1736,326,34793,2906,-2738
88077,15266,-928,-10838,-931,-1394,299,34973,2895,-2778
88087,15206,-874,-11068,-870,-1138,253,35132,2875,-2813
88097,15324,-862,-10974,-762,-1005,192,35203,2873,-2834
88107,15426,-916,-10834,-660,-1029,135,35275,2872,-2846
88117,15434,-950,-10724,-617,-1069,99,35270,2874,-2850
88127,15462,-918,-10720,-609,-1031,91,35263,2861,-2853
88137,15386,-922,-10764,-607,-941,88,35249,2846,-2856
88147,15280,-924,-10814,-610,-787,75,35374,2805,-2866
88157,15388,-926,-10814,-590,-598,66,35333,2806,-2867
88167,15482,-914,-10686,-589,-457,71,35281,2802,-2868
88177,15572,-948,-10642,-597,-454,82,35308,2800,-2874
88187,15620,-962,-10632,-619,-619,96,35348,2798,-2882
88197,15730,-922,-10582,-621,-966,102,35414,2797,-2890
88207,15656,-954,-10768,-611,-1395,116,35513,2797,-2899
88217,15520,-930,-10832,-593,-1783,117,35642,2798,-2906
88227,15422,-928,-10870,-577,-2039,116,35790,2799,-2912
88237,15236,-962,-11034,-565,-2132,112,36003,2861,-2920
88247,15380,-924,-10934,-532,-2177,92,36161,2863,-2923
88257,15538,-912,-10940,-515,-2294,86,36329,2866,-2924
88267,15556,-960,-10920,-528,-2534,115,36514,2869,-2927
88277,15560,-1006,-10976,-572,-2891,167,36728,2874,-2935
88287,15500,-978,-11062,-643,-3270,244,36970,2880,-2951
88297,15292,-932,-11148,-728,-3561,317,37235,2887,-2976
88307,15056,-914,-11200,-779,-3670,358,37432,2881,-3002
88317,14952,-912,-11282,-814,-3595,361,37623,2867,-3030
88327,14718,-932,-11576,-822,-3279,350,37945,2869,-3066
88337,14546,-874,-11704,-785,-2728,294,38224,2854,-3097
88347,14508,-916,-11796,-749,-2071,237,38453,2850,-3123
88357,14570,-946,-11804,-754,-1407,212,38632,2854,-3148
88367,14640,-924,-11750,-794,-770,206,38760,2827,-3176
88377,14632,-916,-11860,-814,-217,198,38770,2821,-3200
88387,14818,-988,-11772,-799,166,172,38751,2815,-3222
88397,14996,-976,-11670,-766,348,152,38718,2809,-3241
88407,15060,-968,-11466,-733,326,134,38687,2804,-3258
88417,15090,-978,-11548,-704,132,125,38670,2799,-3272
88427,15108,-934,-11526,-675,-76,103,38669,2795,-3283
88437,15158,-922,-11504,-642,-249,101,38681,2792,-3293
88447,15146,-970,-11566,-619,-438,104,38708,2790,-3301
88457,15108,-958,-11556,-611,-642,117,38750,2790,-3309
88467,15152,-960,-11530,-623,-793,127,38803,2789,-3319
88477,15110,-922,-11512,-635,-917,155,38866,2790,-3330
88487,15022,-936,-11574,-657,-1070,180,38941,2791,-3344
88497,14944,-938,-11692,-666,-1244,190,39030,2792,-3359
88507,14934,-942,-11702,-662,-1369,186,39127,2793,-3374
88517,14876,-894,-11740,-667,-1423,196,39229,2794,-3389
88527,14836,-918,-11738,-675,-1404,196,39330,2795,-3405
88537,14734,-920,-11840,-664,-1318,178,39424,2796,-3420
88547,14708,-938,-11894,-651,-1217,155,39510,2796,-3432
88557,14776,-922,-11818,-635,-1096,132,39587,2795,-3443
88567,14810,-902,-11808,-650,-990,125,39655,2793,-3454
88577,14820,-884,-11788,-658,-942,126,39721,2790,-3465
88587,14794,-924,-11926,-660,-959,120,39787,2787,-3477
88597,14828,-930,-11862,-657,-997,108,39856,2784,-3487
88607,14868,-976,-11922,-654,-1072,108,39931,2781,-3497
88617,14858,-978,-11892,-672,-1161,127,40013,2777,-3510
88627,14836,-932,-11922,-694,-1230,158,40100,2775,-3525
88637,14848,-998,-11894,-718,-1254,182,40189,2773,-3543
88647,14848,-990,-11896,-740,-1270,203,40280,2771,-3563
88657,14758,-940,-11970,-739,-1354,223,40377,2770,-3584
88667,14694,-966,-12140,-721,-1474,225,40483,2770,-3604
88677,14772,-904,-12072,-691,-1617,202,40600,2770,-3621
88687,14698,-918,-12040,-685,-1787,210,40730,2771,-3638
88697,14674,-948,-12006,-696,-1901,222,40868,2772,-3657
88707,14750,-942,-12100,-706,-1952,236,41011,2773,-3676
88717,14678,-980,-12062,-715,-2026,241,41159,2774,-3697
88727,14546,-998,-12268,-703,-2097,233,41313,2776,-3716
88737,14430,-964,-12334,-677,-2092,201,41466,2776,-3733
88747,14300,-962,-12468,-633,-1985,169,41610,2777,-3745
88757,14240,-980,-12562,-608,-1748,140,41737,2778,-3754
88767,14270,-948,-12468,-586,-1436,108,41839,2777,-3760
88777,14252,-922,-12526,-588,-1104,91,41917,2776,-3766
88787,14186,-956,-12442,-596,-782,75,41969,2774,-3771
88797,14226,-910,-12516,-598,-464,55,41997,2770,-3776
88807,14158,-874,-12582,-604,-152,34,42002,2764,-3779
88817,14340,-944,-12450,-607,134,5,41984,2757,-3782
88827,14428,-1016,-12322,-628,366,9,41949,2749,-3785
88837,14602,-978,-12356,-636,410,25,41911,2742,-3790
88847,14748,-940,-12254,-616,240,34,41885,2736,-3795
88857,14850,-982,-12256,-606,-103,59,41886,2732,-3800
88867,14802,-970,-12242,-607,-552,106,41921,2730,-3807
88877,14742,-948,-12320,-595,-1019,134,41992,2731,-3815
88887,14624,-922,-12292,-576,-1393,137,42091,2733,-3823
88897,14546,-968,-12318,-576,-1585,154,42205,2736,-3831
88907,14328,-982,-12528,-627,-1631,202,42323,2739,-3844
88917,14242,-968,-12686,-654,-1632,221,42441,2742,-3860
88927,14328,-992,-12546,-703,-1603,243,42557,2743,-3880
88937,14248,-914,-12642,-796,-1542,308,42668,2743,-3909
88947,14120,-904,-12726,-874,-1467,352,42775,2741,-3944
88957,14088,-906,-12756,-919,-1250,371,42864,2739,-3983
88967,14018,-880,-12786,-922,-911,354,42928,2735,-4021
88977,14124,-980,-12746,-882,-568,308,42966,2730,-4054
88987,14082,-922,-12678,-815,-268,245,42980,2725,-4080
88997,14182,-942,-12644,-739,-6,174,42974,2721,-4099
89007,14260,-924,-12668,-665,195,118,42953,2717,-4110
89017,14356,-960,-12562,-633,264,111,42925,2714,-4119
89027,14402,-926,-12614,-615,194,111,42904,2713,-4127
89037,14426,-946,-12538,-608,57,106,42892,2711,-4135
89047,14338,-940,-12596,-589,-104,105,42893,2710,-4141
89057,14296,-992,-12578,-577,-226,103,42903,2710,-4147
89067,14246,-958,-12642,-572,-229,109,42914,2711,-4153
89077,14266,-956,-12708,-577,-214,109,42923,2711,-4158
89087,14358,-976,-12660,-592,-187,112,42930,2711,-4165
89097,14260,-944,-12650,-596,-177,113,42936,2710,-4173
89107,14278,-976,-12630,-601,-210,115,42945,2709,-4180
89117,14308,-908,-12634,-610,-263,128,42959,2709,-4189
89127,14314,-926,-12658,-619,-357,133,42979,2708,-4198
89137,14272,-982,-12632,-622,-428,134,43005,2707,-4208
89147,14260,-930,-12684,-623,-432,124,43031,2706,-4218
89157,14192,-912,-12776,-607,-382,116,43053,2705,-4225
89167,14220,-940,-12664,-590,-294,99,43068,2704,-4232
89177,14232,-924,-12698,-597,-146,90,43072,2702,-4238
89187,14218,-954,-12762,-594,-27,85,43067,2700,-4243
89197,14228,-942,-12720,-575,13,76,43059,2699,-4247
89207,14256,-914,-12710,-565,10,68,43051,2697,-4250
89217,14192,-950,-12686,-557,7,66,43043,2696,-4253
89227,14202,-964,-12740,-547,38,56,43033,2695,-4255
89237,14222,-956,-12748,-542,99,50,43018,2693,-4255
89247,14236,-978,-12626,-541,167,49,42998,2692,-4256
